0.10,4.00,0.25135912,0.00018733,0.50004047,0.00003611,0.75139959,0.00019139
0.20,4.00,0.25534846,0.00008198,0.50000165,0.00003046,0.75535011,0.00008853
0.30,4.00,0.26272742,0.00007276,0.50048641,0.00002766,0.76321383,0.00008541
0.40,4.00,0.27526409,0.00006351,0.50347992,0.00002397,0.77874401,0.00007420
0.50,4.00,0.29637723,0.00004344,0.51769936,0.00003694,0.81407658,0.00006276
0.60,4.00,NaN,NaN,NaN,NaN,NaN,NaN
0.70,4.00,NaN,NaN,NaN,NaN,NaN,NaN
0.80,4.00,NaN,NaN,NaN,NaN,NaN,NaN
0.90,4.00,NaN,NaN,NaN,NaN,NaN,NaN
1.00,4.00,NaN,NaN,NaN,NaN,NaN,NaN
1.20,4.00,NaN,NaN,NaN,NaN,NaN,NaN
1.50,4.00,NaN,NaN,NaN,NaN,NaN,NaN
1.80,4.00,NaN,NaN,NaN,NaN,NaN,NaN
