  0.1,     673,      5.14050697,      0.03139393
  0.2,     246,      2.62756122,      0.00798350
  0.4,     155,      1.49950181,      0.00470507
  0.6,      95,      1.17341074,      0.00302526
  0.8,      97,      1.07329480,      0.00232528
  1.0,      93,      1.04742235,      0.00272817
  1.2,      69,      1.06259902,      0.00220042
  1.4,      64,      1.10209422,      0.00173487
  1.6,      51,      1.15319253,      0.00206000
  1.8,      58,      1.22451668,      0.00296616
  2.0,      65,      1.29340468,      0.00336872
  4.0,     139,      2.14090386,      0.01090022
   10,     682,      4.80251499,      0.03148192
   20,     492,      7.63710887,      0.05553496
   40,     612,      9.68603231,      0.09104446
   50,     549,      9.68823564,      0.07032256
  100,     741,     10.02113603,      0.11331109
  200,     585,      9.93066497,      0.08493680
  300,    1517,     10.22883657,      0.15391408
 1000,     873,     10.09454379,      0.13165288
10000,     607,      9.97584513,      0.09271807
