  0.1,     544,     10.05858271,      0.05875739
  0.2,     270,      5.07574814,      0.02774943
  0.4,     137,      2.62271665,      0.00867399
  0.6,     104,      1.85800892,      0.00587586
  0.8,      77,      1.49461676,      0.00398144
  1.0,      69,      1.29448546,      0.00204047
  1.2,      60,      1.18203395,      0.00253819
  1.4,      51,      1.10946278,      0.00194635
  1.6,      53,      1.07847136,      0.00169430
  1.8,      53,      1.05336898,      0.00219350
  2.0,      57,      1.05099815,      0.00158715
  4.0,     104,      1.31702580,      0.00480824
   10,     245,      2.84594978,      0.02072841
   20,     499,      6.34697781,      0.04928111
   40,    1169,     16.28210097,      0.23614951
   50,    1319,     21.97923328,      0.30975012
  100,    2352,     46.88226009,      0.94190697
  200,    5069,     98.32224940,      1.94353916
  300,    7537,    137.19399088,      3.32694092
 1000,   22835,    484.32186652,     25.67142045
10000,  151192,   3853.15336778,    334.74700762
