  0.1,     513,      2.59150920
  0.2,     327,      1.33853396
  0.4,     138,      0.73832861
  0.6,     130,      0.56597459
  0.8,      94,      0.49732609
  1.0,     161,      0.46447585
  1.2,     180,      0.45652744
  1.4,     305,      0.46324136
  1.6,      78,      0.47173760
  1.8,      76,      0.48814883
  2.0,     114,      0.50696198
  4.0,      65,      0.76781364
   10,     139,      1.60413513
   20,     205,      2.55160774
   40,     274,      3.24644548
   50,     267,      3.32574047
  100,     274,      3.34591860
  200,     299,      3.37110797
  300,     294,      3.34260181
  100,     274,      3.34591860
10000,     282,      3.37431836
  0.1,   20699,      2.76347171
  0.2,   18190,      1.31622516
   10,    1544,      1.60081267
   20,    8871,      2.55536087
   40,     617,      3.23189205
   50,    1391,      3.33688051
  100,    2022,      3.30764463
  200,     542,      3.36561735
  300,     401,      3.34761414
  100,    2022,      3.30764463
10000,    1203,      3.37867134
