  0.1,   31300,    310.82579269
  0.2,   25932,    248.49352834
  0.4,   20496,    156.34178107
  0.6,   16032,    109.97780413
  0.8,   14013,     99.94360525
  1.0,   11860,     72.28339194
  1.2,   11870,     70.30791608
  1.4,   10686,     57.21453557
  1.6,   10507,     54.28440820
  1.8,    8879,     45.19127738
  2.0,    9403,     41.96572017
  4.0,    5316,     21.43464460
   10,    3029,      9.36353658
   20,    1612,      4.97136833
   40,    1329,      3.03961528
   50,    1033,      2.67292114
  100,    1000,      2.29518888
  200,     868,      2.27723124
  300,     885,      2.31896207
  100,    1000,      2.29518888
10000,     976,      2.32179094
  0.1,  169029,    693.64666466
  0.2,   87770,    374.95471030
  0.4,   51629,    196.68031083
  0.6,   39081,    134.09755723
  0.8,   33950,    114.22262970
  1.0,   28603,     83.31214963
  1.2,   36745,     82.06210270
  1.4,   30124,     65.83128096
  1.6,   24688,     60.13608052
  1.8,   14126,     47.92848899
  2.0,   15447,     44.56557960
  4.0,    6918,     21.79167456
   10,    3948,      9.46089147
   20,    1973,      4.99006944
   40,    1880,      3.06460810
   50,    1325,      2.68099564
  100,    2124,      2.29723916
  200,     969,      2.27955551
  300,     996,      2.32076772
  100,    2124,      2.29723916
10000,    1081,      2.32431311
