0.05,4.0,15000,3.04005377,3703.12764506,1839.08206880
0.05,10,8000,1.54251635,1529.17765527,757.94741712
0.05,20,5000,1.14426207,871.12971708,441.53788533
0.05,40,4000,1.01576949,531.67293962,265.19866167
0.05,50,3000,1.00913674,460.36871587,229.46060218
0.05,100,2500,0.99445666,413.15298867,208.40019329
0.05,200,3000,0.99429251,397.43506597,200.00588293
0.05,300,4000,0.99155242,391.24390662,195.91358944
0.05,1000,3000,0.99626173,394.29906819,196.53313478
0.05,10000,2500,0.98645114,395.67845268,197.13896465
0.05,0.4,199999,-167.22169723,38235.28687944,18440.18496870
0.05,0.6,149999,2424.82264805,27786.49207670,16876.61120950
0.05,0.8,99999,-371.79422414,20281.93010188,9992.34524371
0.05,1.0,79999,-85.13237920,15902.56202778,7835.58127274
0.05,1.2,79999,-19.18643970,13423.45657292,6679.56840315
0.05,1.4,59999,382.58688017,11543.04252613,6291.54283732
0.05,1.6,59999,343.47847461,10301.04589208,5669.68242239
0.05,1.8,49999,-260.36217762,8935.13006093,4224.10829653
0.05,2.0,49999,-12.07763445,8118.65280019,4130.20322303
