  0.1,    1106,      9.86732338,      0.09741154
  0.2,     725,      5.11240410,      0.05216739
  0.4,     446,      2.64364744,      0.01573930
  0.6,     268,      1.84818768,      0.00667693
  0.8,     178,      1.46762726,      0.00579768
  1.0,     195,      1.26825747,      0.00386912
  1.2,     134,      1.15780256,      0.00322435
  1.4,     125,      1.08411690,      0.00331176
  1.6,     106,      1.04907789,      0.00266572
  1.8,     108,      1.02945875,      0.00326770
  2.0,     130,      1.02499983,      0.00308571
  4.0,     276,      1.26846479,      0.00799330
   10,     902,      2.59341748,      0.02617278
   20,    1854,      4.88518277,      0.08611417
   40,    1760,      7.48184542,      0.11397727
   50,    4241,      8.70503306,      0.30792078
  100,    3290,      9.81907382,      0.20275746
  200,    3297,      9.83696254,      0.20703684
  300,    3056,      9.95617961,      0.26551844
 1000,    3489,      9.93960101,      0.26348545
10000,    3623,     10.38467504,      0.34270262
