  0.4,    1255,     53.43051521,      0.79568166
  0.8,     986,     27.25187913,      0.28277993
  1.2,     344,     17.68939416,      0.12197378
  1.6,     305,     13.58435452,      0.08754722
  2.0,     239,     11.03908390,      0.05362948
  4.0,     129,      6.03948615,      0.02403369
   10,      87,      3.73189230,      0.01251089
   20,      79,      3.42797233,      0.00805528
   40,      78,      3.41334910,      0.00969549
   50,      80,      3.40492252,      0.00939527
  100,      78,      3.41936065,      0.00887490
  200,      75,      3.41287652,      0.00956610
  300,      75,      3.40459920,      0.00957173
 1000,      75,      3.39163393,      0.00949518
10000,      74,      3.38880077,      0.00672103
