  0.1,     838,      2.52973908
  0.2,     448,      1.30590408
  0.4,     232,      0.71730440
  0.6,     167,      0.54444967
  0.8,     197,      0.47140519
  1.0,     149,      0.44479548
  1.2,     195,      0.43269653
  1.4,     116,      0.43749466
  1.6,     146,      0.44936148
  1.8,     116,      0.46363592
  2.0,     111,      0.48683690
  4.0,     109,      0.75856537
   10,     271,      1.70592220
   20,     462,      3.12749902
   40,     705,      5.11785880
   50,     846,      5.73404940
  100,     925,      6.65705960
  200,    1128,      6.89887936
  300,     907,      6.68781926
  100,     925,      6.65705960
10000,     857,      6.59501710
  0.1,    3769,      2.53391030
  0.2,    9287,      1.28619624
  0.4,   26312,      0.69884589
  0.6,   81239,      0.45629424
  0.8,  268725,      0.37710405
  1.2,   38978,      0.41869235
  1.4,  231690,      0.45338856
  1.6,  167788,      0.39141481
  1.8,  463696,      0.35385132
  2.0,   20838,      0.47069018
  4.0,    8032,      0.75975211
   10,    1052,      1.69006182
   20,     506,      3.12856004
   40,     905,      5.11502406
   50,     953,      5.74104133
  100,    1103,      6.67060894
  200,    1301,      6.91117500
  300,    1078,      6.69618408
  100,    1103,      6.67060894
10000,     934,      6.60033016
