0.3,4.0,200,1.10086948,20.38280894,11.09552041
0.3,10,100,0.99998779,12.48742933,7.11390042
0.3,20,100,1.00194981,11.40134706,6.57166359
0.3,40,100,1.00160681,11.34338161,6.54942145
0.3,50,100,0.99909955,11.40778556,6.59399607
0.3,100,100,1.00112050,11.36540903,6.55705039
0.3,200,100,1.00095923,11.37153486,6.56633408
0.3,300,100,0.99834690,11.33595039,6.54386916
0.3,1000,100,0.99793773,11.34147317,6.55315884
0.3,10000,100,1.00142087,11.42413710,6.60779426
0.3,0.1,5014,16.32377152,704.35281746,366.49276319
0.3,0.2,1801,8.83772162,348.63818533,182.94652044
0.3,0.4,1604,4.64610979,180.12633930,94.75416082
0.3,0.6,657,3.28822880,115.50637666,60.28011305
0.3,0.8,510,2.61888127,88.46829672,46.69321727
0.3,1.0,447,2.22996101,71.32191865,37.63720700
0.3,1.2,347,1.95197294,59.79862601,31.59419065
0.3,1.4,335,1.75304168,51.69387535,27.28702807
0.3,1.6,295,1.62286544,45.85470615,24.40743748
0.3,1.8,267,1.51452986,41.15408679,21.83241866
0.3,2.0,280,1.43672843,37.04360766,19.69501892
