0.05,4.0,20000,3.05600221,3740.33513971,1919.86623473
0.05,10,8000,1.62691171,1536.77669791,764.71258518
0.05,20,5000,1.13406840,857.81272099,433.06600480
0.05,40,3000,1.02706752,512.91869970,255.43558640
0.05,50,3000,1.00649639,466.51526650,234.58292341
0.05,100,4000,1.00646928,411.44386278,209.36301729
0.05,200,2500,1.00357739,383.79699633,192.37798423
0.05,300,2000,0.99372898,392.71304467,197.98366107
0.05,1000,2000,0.99952708,379.53910025,189.23823633
0.05,10000,3000,1.00268136,406.03138019,201.59578583
0.05,0.4,199999,703.98192367,35133.94029068,17665.29655415
0.05,0.6,149999,2024.02336753,28846.52681180,17587.51001535
0.05,0.8,99999,-177.32993655,19063.85853686,9137.96612675
0.05,1.0,79999,72.97212487,16450.25071427,8353.09582041
0.05,1.2,79999,85.49281138,12658.00973390,6317.98241521
0.05,1.4,59999,239.86712256,11257.12918401,5780.48934482
0.05,1.6,59999,255.92356848,10333.90786764,5544.40158365
0.05,1.8,49999,129.51565113,8712.79955462,4491.34817514
0.05,2.0,49999,134.58283583,7562.19390396,3779.60791092
