0.05 , 0.06249248 , 0.00001201 ,0.06253686 , 0.00001195 ,0.06252427 , 0.00001277 ,0.06255429 , 0.00001177 ,0.06244675 , 0.00001036 ,0.06241637 , 0.00001020 ,0.06241500 , 0.00001065 ,0.06240883 , 0.00001610 ,0.06248845 , 0.00001068 ,0.06254994 , 0.00001028 ,0.06251726 , 0.00001052 ,0.06244461 , 0.00001350 ,
0.10 , 0.06253371 , 0.00001314 ,0.06269738 , 0.00001013 ,0.06268889 , 0.00000885 ,0.06269176 , 0.00001127 ,0.06237375 , 0.00000939 ,0.06221171 , 0.00001135 ,0.06217030 , 0.00001081 ,0.06218924 , 0.00000794 ,0.06239708 , 0.00000729 ,0.06271332 , 0.00001148 ,0.06258474 , 0.00000898 ,0.06224953 , 0.00001111 ,
0.20 , 0.06261377 , 0.00001297 ,0.06331750 , 0.00001077 ,0.06330679 , 0.00001133 ,0.06342592 , 0.00000942 ,0.06193472 , 0.00001210 ,0.06125557 , 0.00001373 ,0.06125692 , 0.00000905 ,0.06121849 , 0.00001154 ,0.06205446 , 0.00001013 ,0.06339789 , 0.00001107 ,0.06283865 , 0.00001364 ,0.06150764 , 0.00000857 ,
0.30 , 0.06276661 , 0.00001526 ,0.06438722 , 0.00001157 ,0.06438421 , 0.00001310 ,0.06462910 , 0.00001015 ,0.06122082 , 0.00000911 ,0.05974594 , 0.00001077 ,0.05974155 , 0.00001034 ,0.05960723 , 0.00000784 ,0.06144076 , 0.00001310 ,0.06463082 , 0.00001044 ,0.06330386 , 0.00000902 ,0.06023232 , 0.00001061 ,
0.40 , 0.06300929 , 0.00000940 ,0.06603476 , 0.00001263 ,0.06600767 , 0.00001161 ,0.06650107 , 0.00000856 ,0.06015291 , 0.00000890 ,0.05759380 , 0.00001118 ,0.05759553 , 0.00001020 ,0.05740036 , 0.00000919 ,0.06057239 , 0.00000997 ,0.06643820 , 0.00001228 ,0.06399638 , 0.00000908 ,0.05845664 , 0.00000910 ,
0.50 , 0.06340435 , 0.00001017 ,0.06843247 , 0.00001135 ,0.06841961 , 0.00000902 ,0.06925388 , 0.00001465 ,0.05873496 , 0.00000683 ,0.05485817 , 0.00000821 ,0.05486057 , 0.00000967 ,0.05461422 , 0.00000981 ,0.05934338 , 0.00001318 ,0.06912342 , 0.00001373 ,0.06506907 , 0.00001115 ,0.05616474 , 0.00000850 ,
0.60 , 0.06404866 , 0.00001318 ,0.07208830 , 0.00001112 ,0.07209110 , 0.00001552 ,0.07333148 , 0.00001579 ,0.05683020 , 0.00000906 ,NaN , NaN ,0.05154889 , 0.00000721 ,0.05124808 , 0.00000832 ,0.05773785 , 0.00000733 ,0.07304196 , 0.00001355 ,0.06664912 , 0.00001511 ,0.05333156 , 0.00000683 ,
0.70 , 0.06529601 , 0.00001274 ,NaN , NaN ,NaN , NaN ,0.07934161 , 0.00001684 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,0.04744995 , 0.00000585 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,0.04350042 , 0.00000598 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.90 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.00 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.20 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.50 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
