  0.1,   29977,   1004.78874029
  0.2,   24311,    714.70291781
  0.4,   18903,    468.82818986
  0.6,   16982,    333.47557161
  0.8,   13227,    257.79087571
  1.0,   13704,    231.75683984
  1.2,   12297,    194.52661503
  1.4,    9968,    158.47531800
  1.6,    9572,    151.24598320
  1.8,    8695,    134.03516353
  2.0,    8038,    118.81193151
  4.0,    5047,     62.37060900
   10,    3123,     27.85785410
   20,    1643,     14.58074153
   40,    1127,      8.74900132
   50,    1096,      7.99473311
  100,    1282,      6.93115861
  200,     904,      6.80924817
  300,     886,      6.59697991
  100,    1282,      6.93115861
10000,     961,      6.81187686
  0.1,   29977,   1004.78874029
  0.2,   24311,    714.70291781
  0.4,   18903,    468.82818986
  0.6,   16982,    333.47557161
  0.8,   13227,    257.79087571
  1.0,   13704,    231.75683984
  1.2,   12297,    194.52661503
  1.4,    9968,    158.47531800
  1.6,    9572,    151.24598320
  1.8,    8695,    134.03516353
  2.0,    8038,    118.81193151
  4.0,    5047,     62.37060900
   10,    3123,     27.85785410
   20,    1643,     14.58074153
   40,    1127,      8.74900132
   50,    1096,      7.99473311
  100,    1282,      6.93115861
  200,     904,      6.80924817
  300,     886,      6.59697991
  100,    1282,      6.93115861
10000,     961,      6.81187686
