  0.1,    1623,     28.32089293
  0.2,     966,     14.14415195
  0.4,     575,      7.22929424
  0.6,     323,      4.82334354
  0.8,     289,      3.71255423
  1.0,     261,      2.97824028
  1.2,     206,      2.50774458
  1.4,     184,      2.19319740
  1.6,     182,      1.95899005
  1.8,     139,      1.77196014
  2.0,     147,      1.63237240
  4.0,     192,      0.99852083
   10,      51,      0.71443441
   20,     197,      0.68275608
   40,      66,      0.68288429
   50,      52,      0.68143602
  100,      68,      0.68213208
  200,      69,      0.68402136
  300,      78,      0.68319459
  100,      68,      0.68213208
10000,      45,      0.68037793
  0.1,    1623,     28.32089293
  0.2,     966,     14.14415195
  0.4,     575,      7.22929424
  0.6,     323,      4.82334354
  0.8,     289,      3.71255423
  1.0,     261,      2.97824028
  1.2,     206,      2.50774458
  1.4,     184,      2.19319740
  1.6,     182,      1.95899005
  1.8,     139,      1.77196014
  2.0,     147,      1.63237240
  4.0,     192,      0.99852083
   10,      51,      0.71443441
   20,     197,      0.68275608
   40,      66,      0.68288429
   50,      52,      0.68143602
  100,      68,      0.68213208
  200,      69,      0.68402136
  300,      78,      0.68319459
  100,      68,      0.68213208
10000,      45,      0.68037793
