0.05 ,  0.01   ,   15000 ,  940.69069882 ,  940.46126853 , 1891.71074313
0.05 ,  0.02   ,    6000 ,  488.01972944 ,  488.14349748 ,  975.27270949
0.05 ,  0.05   ,    2000 ,  197.51015305 ,  198.44051792 ,  394.71635901
0.05 ,  0.1    ,   2000  , 101.25185606  , 102.17779552  , 202.41352782
0.05 ,  0.2    ,   1000  ,  51.39201779  ,  53.19608193  , 102.91763636
0.05 ,  0.4    ,    500  ,  25.44861515  ,  29.72595550  ,  52.68747489
0.05 ,  0.6    ,    500  ,  17.17383379  ,  23.24668373  ,  36.92592617
0.05 ,  0.8    ,    200  ,  13.10187671  ,  21.08318318  ,  29.64761296
0.05 ,  1.0    ,    300  ,  10.59572181  ,  20.43543063  ,  25.54358517
0.05 ,  1.2    ,    200  ,   8.80617471  ,  20.79464011  ,  23.10267640
0.05 ,  1.4    ,    200  ,   7.67357952  ,  21.60919951  ,  21.73502414
0.05 ,  1.6    ,    100  ,   6.70897471  ,  22.71069359  ,  20.90416604
0.05 ,  1.8    ,    100  ,   6.09336458  ,  23.98295748  ,  20.58672010
0.05 ,  2.0    ,    200  ,   5.53577276  ,  25.46294781  ,  20.46922006
0.05 ,  4.0    ,   1000  ,   2.99392347  ,  43.20059117  ,  25.69714480
0.05 ,  10     ,   750   ,  1.57730128   , 97.78950372   , 50.75048906
0.05 ,  20     ,  4000   ,  1.15971324   ,190.74535169   , 96.61429442
0.05 ,  40     ,  2000   ,  1.02895824   ,300.24169647   ,150.69496647
0.05 ,  50     ,  2000   ,  0.99736881   ,332.93053342   ,166.67696586
0.05 ,  100    ,   2500  ,   0.99863160  , 388.15436388  , 195.32439198
0.05 ,  200    ,   2500  ,   1.00003927  , 391.93973184  , 194.26796954
0.05 ,  300    ,   2000  ,   0.98718875  , 392.71899496  , 196.76824045
0.05 ,  1000   ,    3000 ,    0.99050589 ,  395.56190595 ,  201.83834095
0.05 ,  10000  ,     3000,     1.00452147,   391.16238003,   195.37562951
