  0.1,     749,      2.50422013
  0.2,     509,      1.29558411
  0.4,     208,      0.71075511
  0.6,     128,      0.54085955
  0.8,     203,      0.47160539
  1.0,     136,      0.44518645
  1.2,     151,      0.43786193
  1.4,     183,      0.44100323
  1.6,     163,      0.45128387
  1.8,     118,      0.46827610
  2.0,      91,      0.48719735
  4.0,     102,      0.76289787
   10,     329,      1.74717912
   20,     527,      3.43721039
   40,     843,      6.69579669
   50,    1112,      8.37384417
  100,    1934,     16.81508310
