0.02,0.01,30000,2438.26786404,2441.72818354,4894.63487052
0.02,0.02,20000,1211.07469094,1212.38977140,2429.29468778
0.02,0.05,5000,484.63086476,485.32195401,970.56769768
0.02,0.1,3000,253.24287971,254.74837102,506.64089823
0.02,0.2,2000,126.33861619,131.96855100,255.47012156
0.02,0.4,1000,64.00465008,73.88669762,132.22998437
0.02,0.6,1000,42.07417250,57.35346299,91.34322958
0.02,0.8,500,31.53920098,51.42218731,72.37234702
0.02,1.0,400,25.32896802,50.28269078,62.65655533
0.02,1.2,400,21.32170694,51.02823839,56.84713176
0.02,1.4,300,18.26503107,52.79489468,53.10447380
0.02,1.6,400,16.21898584,56.06019983,51.82430260
0.02,1.8,400,14.53368836,59.44547241,51.11341048
0.02,2.0,500,13.03222351,63.16204347,50.54712125
0.02,4.0,1000,6.70148945,107.87695232,64.10921781
0.02,10,2000,3.03275032,251.64001851,129.18636642
0.02,20,3000,1.83731014,479.75492037,241.64313223
0.02,40,5000,1.22057131,972.29271130,500.59358978
0.02,50,15000,1.15136117,1178.02501858,585.51234701
0.02,100,10000,1.00673650,1894.87326070,970.65883796
0.02,200,20000,0.99297670,2378.83159409,1189.53536345
0.02,300,15000,0.96256786,2405.12931723,1212.38586540
0.02,1000,15000,0.99967429,2551.79565755,1282.46025074
0.02,10000,10000,1.01617827,2283.10422650,1140.30592881
