  0.1,    1174,     10.05256728
  0.2,     588,      5.06129822
  0.4,     330,      2.60272080
  0.6,     247,      1.83229921
  0.8,     230,      1.47465500
  1.0,     222,      1.27841390
  1.2,     170,      1.16763385
  1.4,     147,      1.08841448
  1.6,     110,      1.05279081
  1.8,     107,      1.02888064
  2.0,     214,      1.02867002
  4.0,     281,      1.28838718
   10,     578,      2.68538510
   20,    1009,      5.38445271
   40,    1884,     12.13591169
   50,    2456,     17.16323662
  100,    4300,     45.49261044
