  0.1,     206,     10.24042407,      0.04161843
  0.2,     101,      5.16666305,      0.01226631
  0.4,      56,      2.72792928,      0.00487342
  0.6,      43,      1.95677370,      0.00246829
  0.8,      36,      1.58989802,      0.00243885
  1.0,      33,      1.39544397,      0.00181110
  1.2,      29,      1.27728886,      0.00122428
  1.4,      28,      1.21038044,      0.00141284
  1.6,      28,      1.17374149,      0.00114476
  1.8,      28,      1.15692938,      0.00152423
  2.0,      29,      1.14991804,      0.00095366
  4.0,      43,      1.47960105,      0.00258440
   10,      96,      3.84680635,      0.01468496
   20,     187,      9.09344938,      0.03668488
   40,     365,     19.32648728,      0.10032551
   50,     446,     24.62723096,      0.14497349
  100,     938,     50.63117376,      0.60225504
  200,    2038,    100.90291188,      1.49722749
  300,    3287,    153.51570448,      2.95906245
 1000,    7573,    467.87239383,     13.62454160
10000,   71804,   4164.29119936,    330.87077245
