0.3,4.0,50,1.10108579,6.62597285,4.24724958
0.3,10,100,1.00061943,10.39759567,5.85939942
0.3,20,100,1.00321275,11.31611975,6.27562674
0.3,40,100,1.00208355,11.34769132,6.30026112
0.3,50,100,1.00072760,11.39456411,6.32802183
0.3,100,100,1.00040236,11.30131080,6.27336551
0.3,200,500,0.99759545,11.36139162,6.27943929
0.3,300,100,1.00172842,11.35869815,6.29961721
0.3,1000,100,1.00036646,11.38070980,6.31057398
0.3,10000,100,1.00302099,11.38602702,6.31553029
0.3,0.1,250,17.10467123,17.24013197,33.75990868
0.3,0.2,250,8.86981136,9.17488792,17.37078854
0.3,0.4,100,4.70192222,5.32617252,9.19447590
0.3,0.6,50,3.31731871,4.24765133,6.56515611
0.3,0.8,50,2.61477026,3.86710909,5.31263361
0.3,1.0,50,2.21595416,3.75452306,4.64229883
0.3,1.2,30,1.95092548,3.80019556,4.26006309
0.3,1.4,20,1.76315753,3.90860374,4.01756770
0.3,1.6,20,1.61772630,4.06835966,3.87407698
0.3,1.8,30,1.51049595,4.24555375,3.78747474
0.3,2.0,50,1.42823417,4.43748545,3.74570533
