  0.4,     665,     17.05165506,      0.13640231
  0.8,     261,      8.66697799,      0.02802243
  1.2,     187,      5.84118467,      0.02135867
  1.6,     164,      4.52364567,      0.01184142
  2.0,     126,      3.64628233,      0.01092783
  4.0,      69,      2.05640482,      0.00481436
   10,      47,      1.30635098,      0.00225216
   20,      43,      1.20772035,      0.00154225
   40,      42,      1.20060695,      0.00164297
   50,      43,      1.20284521,      0.00178562
  100,      43,      1.20513092,      0.00188076
  200,      42,      1.19879767,      0.00121061
  300,      42,      1.20219844,      0.00150981
 1000,      43,      1.20189690,      0.00161881
10000,      42,      1.20151391,      0.00184929
