  0.1,     206,      5.19632849,      0.02081179
  0.2,     126,      2.75229242,      0.01110889
  0.4,      62,      1.59616178,      0.00355977
  0.6,      47,      1.28497887,      0.00164968
  0.8,      40,      1.17481703,      0.00131996
  1.0,      34,      1.15015934,      0.00133808
  1.2,      33,      1.16551285,      0.00120842
  1.4,      27,      1.19918932,      0.00143127
  1.6,      28,      1.25256254,      0.00135317
  1.8,      30,      1.31575965,      0.00147968
  2.0,      33,      1.37938605,      0.00197817
  4.0,      51,      2.07248429,      0.00403544
   10,      78,      3.24380388,      0.01002262
   20,      83,      3.54828670,      0.00879992
   40,      88,      3.55505960,      0.01097288
   50,      85,      3.55712184,      0.00941133
  100,      83,      3.53917498,      0.00762219
  200,      86,      3.54385455,      0.01042334
  300,      86,      3.54664526,      0.01120823
 1000,      87,      3.55875276,      0.01042894
10000,      82,      3.56816005,      0.00895527
