  0.1,   31653,   1099.56993974
  0.2,   25380,    742.59560809
  0.4,   19890,    475.09502807
  0.6,   17554,    356.87058966
  0.8,   14904,    285.70554463
  1.0,   13377,    238.28467296
  1.2,   11843,    194.16948879
  1.4,   10366,    167.07588119
  1.6,    9745,    150.10444763
  1.8,    9652,    139.10009107
  2.0,    9518,    134.11474966
  4.0,    5224,     64.28747023
   10,    2805,     27.08709914
   20,    1715,     14.47122568
   40,    1051,      8.70036557
   50,     962,      7.80813854
  100,     963,      6.80403734
  200,     949,      6.77823682
  300,    1003,      6.90334050
  100,     963,      6.80403734
10000,    1040,      6.84015572
