  0.1,     455,      2.56011477
  0.2,     264,      1.32497086
  0.4,     226,      0.73900974
  0.6,      98,      0.56417665
  0.8,     104,      0.49501936
  1.0,      72,      0.46622480
  1.2,      73,      0.45794844
  1.4,     122,      0.46135223
  1.6,     347,      0.47394494
  1.8,     101,      0.49020642
  2.0,     240,      0.50666206
  4.0,      96,      0.77431985
   10,     181,      1.62894816
   20,     199,      2.59472243
   40,     344,      3.30641670
   50,     345,      3.36235705
  100,     271,      3.39720193
  200,     283,      3.40749854
  300,     298,      3.41260296
  100,     271,      3.39720193
10000,     289,      3.40275231
  0.1,    7790,      2.57055705
  0.2,   92134,      1.17626575
   10,    1683,      1.64129035
   20,    9167,      2.54434390
   40,    1438,      3.33653017
   50,     895,      3.34019001
  100,    1125,      3.47132413
  200,    2110,      3.35093467
  300,    1520,      3.49037676
  100,    1125,      3.47132413
10000,    2140,      3.42819294
