  0.1,    1165,      5.03288022,      0.05905416
  0.2,     791,      2.60438765,      0.02562761
  0.4,     298,      1.48050248,      0.00896161
  0.6,     292,      1.16088144,      0.00549836
  0.8,     276,      1.06369333,      0.00601737
  1.0,     130,      1.02465087,      0.00374434
  1.2,     244,      1.03654755,      0.00538554
  1.4,     137,      1.07969219,      0.00266393
  1.6,     181,      1.14160772,      0.00492585
  1.8,     109,      1.20613440,      0.00244678
  2.0,     133,      1.28160140,      0.00514123
  4.0,     252,      2.14441493,      0.01040888
   10,     588,      4.96280854,      0.03504310
   20,    1283,      9.40672251,      0.11117749
   40,    1616,     14.89664137,      0.19310126
   50,    1724,     16.66018305,      0.19158705
  100,    3849,     19.89797825,      0.51699506
  200,    2169,     20.31592594,      0.29350673
  300,    3979,     20.69588247,      0.41508658
 1000,    2964,     19.79869722,      0.34299373
10000,    1921,     19.66514087,      0.36999710
