  0.1,     791,     10.02440374,      0.06970460
  0.2,     379,      5.09459940,      0.02533690
  0.4,     164,      2.62528620,      0.01187361
  0.6,     125,      1.85743620,      0.00511069
  0.8,     103,      1.49699622,      0.00404402
  1.0,      87,      1.30094461,      0.00381126
  1.2,     135,      1.19354142,      0.00347180
  1.4,      96,      1.11850330,      0.00229089
  1.6,      59,      1.06769163,      0.00236720
  1.8,      64,      1.05349141,      0.00184057
  2.0,      98,      1.04832777,      0.00367399
  4.0,     186,      1.28237327,      0.00649953
   10,     368,      2.47359309,      0.01784439
   20,     449,      3.88761295,      0.03725005
   40,     816,      4.80716774,      0.06305048
   50,     567,      4.99647794,      0.04006776
  100,     773,      5.14720151,      0.04553006
  200,     998,      5.07808909,      0.07337056
  300,     876,      5.17921210,      0.07768511
 1000,     627,      5.09105839,      0.05133695
10000,     950,      5.11125998,      0.05329213
