  0.1,     149,      7.68728004,     0.03548938
  0.2,      82,      3.94111867,     0.00744694
  0.4,      45,      2.05575947,     0.00291361
  0.6,      35,      1.43998916,     0.00203267
  0.8,      30,      1.13905232,     0.00149471
  1.0,      27,      0.96313154,     0.00090668
  1.2,      25,      0.85232130,     0.00098089
  1.4,      24,      0.77699853,     0.00068857
  1.6,      23,      0.72365836,     0.00068761
  1.8,      23,      0.68713948,     0.00048549
  2.0,      23,      0.65835751,     0.00046342
  4.0,      24,      0.61312553,     0.00048143
   10,      36,      1.01621856,     0.00113508
   20,      50,      1.80172112,     0.00261641
   40,      67,      2.79678632,     0.00700596
   50,      79,      3.18038214,     0.00535714
  100,     102,      4.48212201,     0.00959798
  200,     142,      6.29309931,     0.02403809
  300,     169,      7.66069256,     0.02391864
 1000,     300,     13.88681091,     0.06673682
10000,     883,     42.81129227,     0.38871872
