  0.1,     666,      7.67907760
  0.2,     305,      3.81292279
  0.4,     162,      1.93025016
  0.6,     133,      1.33726650
  0.8,      78,      1.02762463
  1.0,     149,      0.85756611
  1.2,      61,      0.73923372
  1.4,      59,      0.66187638
  1.6,     180,      0.60706383
  1.8,      59,      0.56480530
  2.0,      51,      0.53435175
  4.0,     106,      0.45771011
   10,     166,      0.63390625
   20,     327,      0.93529649
   40,     277,      1.14156863
   50,     259,      1.16555527
  100,     296,      1.18218694
  200,     305,      1.17700897
  300,     286,      1.17998727
  100,     296,      1.18218694
10000,     279,      1.18023122
