0.05 , 1.00107641 , 0.00239955 ,1.00085737 , 0.00214921 ,0.99978015 , 0.00218919 ,1.00031481 , 0.00014542 ,1.00113853 , 0.00205299 ,0.99967951 , 0.00275213 ,0.99834021 , 0.00233701 ,0.99955266 , 0.00012746 ,
0.10 , 0.99740672 , 0.00087343 ,1.00102153 , 0.00118835 ,1.00202662 , 0.00099001 ,1.00121103 , 0.00009755 ,1.00140521 , 0.00152881 ,0.99837761 , 0.00111182 ,0.99949950 , 0.00108830 ,0.99865424 , 0.00013438 ,
0.20 , 0.99538585 , 0.00058590 ,1.00491952 , 0.00045097 ,1.00519928 , 0.00052910 ,1.00488163 , 0.00015213 ,1.00507291 , 0.00052523 ,0.99429908 , 0.00048767 ,0.99502807 , 0.00056937 ,0.99511466 , 0.00014759 ,
0.30 , 0.98908326 , 0.00041981 ,1.01152865 , 0.00029250 ,1.01170860 , 0.00046844 ,1.01153072 , 0.00015237 ,1.01144273 , 0.00045416 ,0.98954515 , 0.00041744 ,0.98824664 , 0.00035748 ,0.98869312 , 0.00011105 ,
0.40 , 0.98033727 , 0.00031641 ,1.02103150 , 0.00032235 ,1.02170078 , 0.00025206 ,1.02108775 , 0.00017117 ,1.02065227 , 0.00038521 ,0.98021497 , 0.00033887 ,0.98050674 , 0.00027658 ,0.98003959 , 0.00009541 ,
0.50 , 0.96852600 , 0.00027152 ,1.03389727 , 0.00028925 ,1.03429340 , 0.00033717 ,1.03383523 , 0.00014624 ,1.03403467 , 0.00021503 ,0.96941692 , 0.00018948 ,0.96936792 , 0.00021396 ,0.96941048 , 0.00013449 ,
0.60 , 0.95599381 , 0.00022359 ,1.05029745 , 0.00021483 ,1.05052460 , 0.00024523 ,1.05047391 , 0.00008918 ,1.05070987 , 0.00020583 ,0.95590337 , 0.00022490 ,0.95639323 , 0.00018286 ,0.95608426 , 0.00011832 ,
0.70 , 0.94080383 , 0.00017166 ,1.07220150 , 0.00018682 ,1.07213689 , 0.00026142 ,1.07215181 , 0.00008087 ,1.07194325 , 0.00017881 ,0.94063866 , 0.00010706 ,0.94062962 , 0.00015744 ,0.94074636 , 0.00010744 ,
0.80 , 0.92357507 , 0.00016046 ,1.09954507 , 0.00022345 ,1.09903849 , 0.00023423 ,1.09923312 , 0.00011926 ,1.09936112 , 0.00025425 ,0.92347676 , 0.00016445 ,0.92347204 , 0.00016484 ,0.92348600 , 0.00010895 ,
0.90 , 0.90456782 , 0.00013987 ,1.13393591 , 0.00017280 ,1.13391546 , 0.00011922 ,1.13413148 , 0.00015224 ,1.13394337 , 0.00014932 ,0.90426617 , 0.00010701 ,0.90436928 , 0.00010927 ,0.90445689 , 0.00009748 ,
1.00 , 0.88374642 , 0.00012622 ,1.17825178 , 0.00021754 ,1.17853536 , 0.00019369 ,1.17829269 , 0.00017669 ,1.17843579 , 0.00015487 ,0.88398868 , 0.00013375 ,0.88421137 , 0.00016657 ,0.88394715 , 0.00007468 ,
1.20 , 0.83970569 , 0.00012712 ,1.31160269 , 0.00019488 ,1.31196994 , 0.00027874 ,1.31194088 , 0.00018755 ,1.31170935 , 0.00019505 ,0.83929987 , 0.00011398 ,0.83942126 , 0.00014513 ,0.83964221 , 0.00009145 ,
1.50 , 0.77162489 , 0.00017642 ,1.76386829 , 0.00024893 ,1.76431983 , 0.00032764 ,1.76391505 , 0.00020669 ,1.76454562 , 0.00035448 ,0.77178885 , 0.00012040 ,0.77181972 , 0.00013616 ,0.77190322 , 0.00009886 ,
1.80 , 0.71973399 , 0.00018585 ,3.78778760 , 0.00099768 ,3.78734255 , 0.00085115 ,3.78714166 , 0.00090255 ,3.78788286 , 0.00121302 ,0.71945117 , 0.00009861 ,0.71969578 , 0.00011652 ,0.71981771 , 0.00008277 ,
