  0.1,   11422,     10.73916669,      0.41035061
  0.2,    2983,      5.03171016,      0.07783285
  0.4,    2115,      2.61412014,      0.04086557
  0.6,    1764,      1.81147594,      0.02322670
  0.8,    2327,      1.49476119,      0.02529823
  1.0,    2279,      1.23683186,      0.01538284
  1.2,    4583,      1.12313596,      0.01546194
  1.4,    2629,      1.08177150,      0.01964956
  1.6,     460,      1.05405431,      0.00552611
  1.8,    1208,      1.01924241,      0.00943170
  2.0,    5567,      0.98893712,      0.01750629
  4.0,    7522,      1.22930538,      0.03715632
   10,     638,      2.65449324,      0.02881388
   20,   11643,      5.09151405,      0.17734417
   40,    2661,     12.64142595,      0.22637890
   50,    4415,     16.95734387,      0.36983313
  100,    6575,     45.40882211,      1.07323854
  200,   14442,     93.62056355,      6.03966413
  300,   24025,    151.02421327,      8.76728791
 1000,   30443,    414.29113844,     14.42566058
10000,  177999,   2731.89427061,    202.67791999
