  0.1,     176,      2.65981904,      0.00963932
  0.2,      94,      1.43336278,      0.00363822
  0.4,      56,      0.84573817,      0.00165769
  0.6,      43,      0.67210262,      0.00087701
  0.8,      35,      0.60134659,      0.00062700
  1.0,      34,      0.57393731,      0.00047771
  1.2,      31,      0.56566414,      0.00066316
  1.4,      29,      0.56881431,      0.00063336
  1.6,      29,      0.57936436,      0.00056370
  1.8,      29,      0.59340643,      0.00063017
  2.0,      29,      0.61004035,      0.00062621
  4.0,      30,      0.82450589,      0.00121294
   10,      47,      1.20249395,      0.00221920
   20,      48,      1.29980465,      0.00228081
   40,      46,      1.29949107,      0.00250877
   50,      50,      1.30612444,      0.00243144
  100,      50,      1.29856159,      0.00189531
  200,      49,      1.30025684,      0.00228028
  300,      49,      1.30465744,      0.00176484
 1000,      60,      1.30214759,      0.00261608
10000,      59,      1.30282907,      0.00315706
