  0.1,     802,      2.57576059
  0.2,     429,      1.29207516
  0.4,     240,      0.71474216
  0.6,     192,      0.54018271
  0.8,     203,      0.47105429
  1.0,     150,      0.44249287
  1.2,     132,      0.43584603
  1.4,     199,      0.44054542
  1.6,     126,      0.44954042
  1.8,     115,      0.46607954
  2.0,     101,      0.48816671
  4.0,     105,      0.76038390
   10,     299,      1.70494381
   20,     598,      3.20555965
   40,     765,      5.18419037
   50,     966,      5.87766313
  100,     901,      6.67187458
  200,    1027,      6.74538022
  300,     960,      6.69664051
  100,     901,      6.67187458
10000,     941,      6.71572897
  0.1,     802,      2.57576059
  0.2,     429,      1.29207516
  0.4,     240,      0.71474216
  0.6,     192,      0.54018271
  0.8,     203,      0.47105429
  1.0,     150,      0.44249287
  1.2,     132,      0.43584603
  1.4,     199,      0.44054542
  1.6,     126,      0.44954042
  1.8,     115,      0.46607954
  2.0,     101,      0.48816671
  4.0,     105,      0.76038390
   10,     299,      1.70494381
   20,     598,      3.20555965
   40,     765,      5.18419037
   50,     966,      5.87766313
  100,     901,      6.67187458
  200,    1027,      6.74538022
  300,     960,      6.69664051
  100,     901,      6.67187458
10000,     941,      6.71572897
  0.1,     802,      2.57576059
  0.2,     429,      1.29207516
  0.4,     240,      0.71474216
  0.6,     192,      0.54018271
  0.8,     203,      0.47105429
  1.0,     150,      0.44249287
  1.2,     132,      0.43584603
  1.4,     199,      0.44054542
  1.6,     126,      0.44954042
  1.8,     115,      0.46607954
  2.0,     101,      0.48816671
  4.0,     105,      0.76038390
   10,     299,      1.70494381
   20,     598,      3.20555965
   40,     765,      5.18419037
   50,     966,      5.87766313
  100,     901,      6.67187458
  200,    1027,      6.74538022
  300,     960,      6.69664051
  100,     901,      6.67187458
10000,     941,      6.71572897
  0.1,    9829,      2.50033322
  0.2,    4298,      1.29018641
  0.4,    7776,      0.68502809
  0.6,   43825,      0.57625608
  1.0,   79829,      0.41925880
  1.2,   64503,      0.42069693
  1.4,   27627,      0.42472891
  1.6,  185153,      0.47513978
  1.8,    2286,      0.46358729
  2.0,   17647,      0.49254073
  4.0,   24194,      0.77959983
   10,    7542,      1.65959911
   20,     769,      3.21020911
   40,     836,      5.18773491
   50,    1953,      5.90286188
  100,    1426,      6.72115432
  200,    1293,      6.77021042
  300,    1140,      6.71142593
  100,    1426,      6.72115432
10000,    1406,      6.74546203
