  0.1,     439,      2.54415645,      0.01686597
  0.2,     224,      1.31651098,      0.00621114
  0.4,     150,      0.74109727,      0.00235121
  0.6,     108,      0.56409833,      0.00143651
  0.8,      72,      0.49566511,      0.00112097
  1.0,      82,      0.46822017,      0.00101019
  1.2,     104,      0.45928950,      0.00105727
  1.4,      63,      0.46420869,      0.00094922
  1.6,      87,      0.47289642,      0.00121301
  1.8,      64,      0.49070624,      0.00116416
  2.0,      59,      0.51181158,      0.00082385
  4.0,      62,      0.77837945,      0.00160119
   10,     141,      1.63545034,      0.00593755
   20,     257,      2.67858921,      0.01057938
   40,     402,      3.33972681,      0.01911214
   50,     293,      3.39252018,      0.01890190
  100,     478,      3.47001280,      0.01611712
  200,     485,      3.50075524,      0.02397878
  300,     282,      3.42895253,      0.01630187
 1000,     414,      3.47941836,      0.02415509
10000,     373,      3.42314582,      0.01919823
