  0.1,     596,      9.95057108
  0.2,     335,      5.12752808
  0.4,     256,      2.65336610
  0.6,     132,      1.85932647
  0.8,     252,      1.51808202
  1.0,      98,      1.30120387
  1.2,      81,      1.18504255
  1.4,      68,      1.11408081
  1.6,     171,      1.08568834
  1.8,     124,      1.04682512
  2.0,      68,      1.05023477
  4.0,     209,      1.30486074
   10,     322,      2.66808020
   20,     631,      5.18268199
   40,     953,      9.95906472
   50,    1352,     12.31781293
  100,    2141,     25.49436161
