  0.1,     299,     10.24314058,      0.05769874
  0.2,     157,      5.21554190,      0.01552683
  0.4,      71,      2.76297315,      0.00509875
  0.6,      52,      1.97184083,      0.00371282
  0.8,      44,      1.61294735,      0.00225353
  1.0,      39,      1.41499394,      0.00196633
  1.2,      36,      1.30070855,      0.00169558
  1.4,      42,      1.23960334,      0.00176062
  1.6,      31,      1.19441977,      0.00113565
  1.8,      32,      1.17722040,      0.00164930
  2.0,      34,      1.17321022,      0.00158870
  4.0,      52,      1.36347575,      0.00316429
   10,      75,      1.88975477,      0.00444448
   20,      99,      2.03597259,      0.00640426
   40,      85,      2.04101876,      0.00755425
   50,      88,      2.03835902,      0.00739718
  100,      80,      2.03010664,      0.00605252
  200,      86,      2.04634305,      0.00780953
  300,      84,      2.04920388,      0.00638934
 1000,      82,      2.03741057,      0.00534863
10000,      87,      2.04020589,      0.00676579
