0.05 , 0.86503821 , 0.00009106 ,0.86659017 , 0.00009130 ,0.86658767 , 0.00007406 ,0.86682874 , 0.00008077 ,0.86672125 , 0.00007650 ,0.86521350 , 0.00011379 ,0.86516810 , 0.00009928 ,0.86506781 , 0.00008815 ,0.86672135 , 0.00008349 ,0.86676411 , 0.00007492 ,0.86557359 , 0.00008929 ,0.86547719 , 0.00010217 ,
0.10 , 0.86214974 , 0.00007521 ,0.86833408 , 0.00006358 ,0.86839309 , 0.00008843 ,0.86886143 , 0.00007478 ,0.86834731 , 0.00010102 ,0.86219571 , 0.00010028 ,0.86216710 , 0.00010551 ,0.86190659 , 0.00007185 ,0.86868466 , 0.00011124 ,0.86880817 , 0.00008693 ,0.86405315 , 0.00010564 ,0.86424412 , 0.00008664 ,
0.20 , 0.85065425 , 0.00010993 ,0.87612729 , 0.00009698 ,0.87632666 , 0.00012748 ,0.87810995 , 0.00009575 ,0.87638281 , 0.00013874 ,0.85095946 , 0.00008461 ,0.85092215 , 0.00010984 ,0.84998633 , 0.00006829 ,0.87777942 , 0.00006116 ,0.87759008 , 0.00008604 ,0.85917670 , 0.00010601 ,0.85928694 , 0.00005814 ,
0.30 , 0.83198927 , 0.00010358 ,0.89228314 , 0.00013340 ,0.89378091 , 0.00009272 ,0.89726353 , 0.00008010 ,0.89396330 , 0.00011465 ,0.83338725 , 0.00008300 ,0.83347910 , 0.00006963 ,0.83190889 , 0.00005307 ,0.89643852 , 0.00008362 ,0.89660378 , 0.00012575 ,0.85240039 , 0.00011371 ,0.85278462 , 0.00008910 ,
0.40 , 0.80993868 , 0.00010211 ,NaN , NaN ,NaN , NaN ,0.93793542 , 0.00006979 ,0.93857014 , 0.00011758 ,0.81222690 , 0.00009585 ,0.81541842 , 0.00008465 ,0.81050507 , 0.00006223 ,NaN , NaN ,0.94149392 , 0.00010733 ,0.85106826 , 0.00011089 ,0.85092022 , 0.00009943 ,
0.50 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,0.79321592 , 0.00009164 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.60 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.70 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.90 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.00 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.20 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.50 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
