0.05 , 0.70613236 , 0.00006637 ,0.70714853 , 0.00006671 ,0.70721038 , 0.00006045 ,0.70723478 , 0.00005482 ,0.70823627 , 0.00005520 ,0.70714483 , 0.00007238 ,0.70712251 , 0.00008303 ,0.70712224 , 0.00004594 ,0.70809348 , 0.00005210 ,0.70725806 , 0.00005945 ,0.70653197 , 0.00007932 ,0.70737154 , 0.00008669 ,
0.10 , 0.70335858 , 0.00006863 ,0.70736007 , 0.00004817 ,0.70756518 , 0.00006134 ,0.70724714 , 0.00004653 ,0.71108623 , 0.00007404 ,0.70702023 , 0.00007141 ,0.70688231 , 0.00008733 ,0.70698622 , 0.00005559 ,0.71105013 , 0.00008208 ,0.70750158 , 0.00006285 ,0.70458362 , 0.00008052 ,0.70833080 , 0.00007149 ,
0.20 , 0.69226190 , 0.00006377 ,0.70822137 , 0.00008002 ,0.70999831 , 0.00008900 ,0.70802748 , 0.00008606 ,0.72385571 , 0.00009883 ,0.70670675 , 0.00006169 ,0.70595791 , 0.00007797 ,0.70668379 , 0.00004423 ,0.72389166 , 0.00004663 ,0.70882174 , 0.00006276 ,0.69785562 , 0.00008363 ,0.71207948 , 0.00005375 ,
0.30 , 0.67423174 , 0.00007854 ,0.70986036 , 0.00009826 ,0.71798381 , 0.00007016 ,0.71002152 , 0.00005871 ,0.74882425 , 0.00010104 ,0.70637143 , 0.00006545 ,0.70349969 , 0.00005716 ,0.70628102 , 0.00005096 ,0.74845980 , 0.00006298 ,0.71296699 , 0.00009491 ,0.68713297 , 0.00007671 ,0.71905929 , 0.00008049 ,
0.40 , 0.65118378 , 0.00007796 ,NaN , NaN ,NaN , NaN ,0.71553172 , 0.00006848 ,0.80326850 , 0.00010670 ,0.70666459 , 0.00008418 ,0.70113302 , 0.00007531 ,0.70635356 , 0.00006392 ,NaN , NaN ,0.72574719 , 0.00008411 ,0.67528338 , 0.00008715 ,0.73319013 , 0.00008177 ,
0.50 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,0.71108900 , 0.00008510 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.60 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.70 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.90 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.00 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.20 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.50 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
