0.05,4.0,20000,3.05600221,3740.33513971,1919.86623473
0.05,10,8000,1.62691171,1536.77669791,764.71258518
0.05,20,5000,1.13406840,857.81272099,433.06600480
0.05,40,3000,1.02706752,512.91869970,255.43558640
0.05,50,3000,1.00649639,466.51526650,234.58292341
0.05,100,4000,1.00646928,411.44386278,209.36301729
0.05,200,2500,1.00357739,383.79699633,192.37798423
0.05,300,2000,0.99372898,392.71304467,197.98366107
0.05,1000,2000,0.99952708,379.53910025,189.23823633
0.05,10000,3000,1.00268136,406.03138019,201.59578583
