  0.1,     507,      2.55478176,      0.02157849
  0.2,     250,      1.32948412,      0.00501622
  0.4,     205,      0.74711059,      0.00339467
  0.6,      91,      0.56501657,      0.00142490
  0.8,      72,      0.49480225,      0.00119852
  1.0,      69,      0.46557311,      0.00088217
  1.2,      62,      0.45745097,      0.00093758
  1.4,      58,      0.46081554,      0.00075216
  1.6,      64,      0.46976697,      0.00086442
  1.8,      55,      0.48871604,      0.00092303
  2.0,      71,      0.50757936,      0.00109776
  4.0,      75,      0.76825971,      0.00202615
   10,     148,      1.60917899,      0.00585917
   20,     248,      2.59997661,      0.01278497
   40,     356,      3.28719739,      0.02047931
   50,     327,      3.33668822,      0.01693307
  100,     421,      3.37840637,      0.01991871
  200,     342,      3.36442133,      0.01795100
  300,     314,      3.36542536,      0.02042819
 1000,     367,      3.40328794,      0.02459311
10000,     284,      3.35287358,      0.01866094
