0.3,0.01,2000,167.23787476,167.26411807,334.26898694
0.3,0.02,1000,83.84146172,83.84196867,167.04003142
0.3,0.05,500,33.70272200,33.78328175,66.95568834
0.3,0.1,400,17.12411626,17.30835925,33.86244261
0.3,0.2,200,8.81234798,9.11293652,17.25293128
0.3,0.4,100,4.66829962,5.29201615,9.12335030
0.3,0.6,100,3.31052971,4.23855410,6.54873378
0.3,0.8,50,2.62407066,3.86434741,5.32450146
0.3,1.0,50,2.22020240,3.74956354,4.64621185
0.3,1.2,40,1.94388386,3.78249116,4.23180573
0.3,1.4,20,1.75919073,3.90332508,4.01299414
0.3,1.6,40,1.61964279,4.06155676,3.86663628
0.3,1.8,40,1.51315452,4.23615565,3.78390547
0.3,2.0,50,1.43097516,4.45951274,3.76332400
0.3,4.0,50,1.10059025,6.66249351,4.27203326
0.3,10,100,1.00343959,10.43002798,5.87858051
0.3,20,200,0.99884313,11.28227086,6.24683023
0.3,40,100,0.99890289,11.37315430,6.30739914
0.3,50,100,1.00053331,11.39608685,6.31285406
0.3,100,100,0.99875158,11.37936794,6.31414248
0.3,200,100,0.99803813,11.41875097,6.31912949
0.3,300,100,0.99899388,11.33481040,6.28523419
0.3,1000,100,0.99842614,11.37099658,6.31041929
0.3,10000,100,1.00126646,11.40655779,6.32428140
