dt,middle,middle-error,end,end-error,beginning,beginning-error,side,side-error,PV-middle,PV-middle-error,PV-end,PV-end-error,PV-beginning,PV-beginning-error,PV-side,PV-side-error,middle-pT,middle-pT-error,side-pT,side-pT-error,middle-xT,middle-xT-error,side-xT,side-xT-error,dt,exact
0.05 , 0.12496061 , 0.00002012 ,0.12504285 , 0.00001533 ,0.12506064 , 0.00001813 ,0.12501319 , 0.00001896 ,0.12504285 , 0.00001533 ,0.12496550 , 0.00002300 ,0.12496470 , 0.00001532 ,0.12493506 , 0.00001893 ,0.12501797 , 0.00001608 ,0.12505911 , 0.00001510 ,0.12499537 , 0.00001884 ,0.12495298 , 0.00001742 ,
0.10 , 0.12487326 , 0.00002210 ,0.12516856 , 0.00001629 ,0.12518022 , 0.00002072 ,0.12515321 , 0.00001170 ,0.12517807 , 0.00001277 ,0.12483163 , 0.00001784 ,0.12484065 , 0.00001816 ,0.12484144 , 0.00001314 ,0.12520893 , 0.00001793 ,0.12522061 , 0.00001376 ,0.12495929 , 0.00001311 ,0.12492996 , 0.00001813 ,
0.20 , 0.12436220 , 0.00001823 ,0.12563816 , 0.00001797 ,0.12562534 , 0.00002014 ,0.12562442 , 0.00001308 ,0.12561287 , 0.00002229 ,0.12438128 , 0.00001441 ,0.12442908 , 0.00001442 ,0.12437727 , 0.00001357 ,0.12584052 , 0.00002174 ,0.12584904 , 0.00001853 ,0.12481253 , 0.00001516 ,0.12478179 , 0.00001676 ,
0.30 , 0.12356926 , 0.00001672 ,0.12643007 , 0.00002176 ,0.12645065 , 0.00001776 ,0.12644575 , 0.00001853 ,0.12646143 , 0.00001007 ,0.12358996 , 0.00001580 ,0.12359324 , 0.00001799 ,0.12360654 , 0.00001479 ,0.12688822 , 0.00002036 ,0.12693561 , 0.00001700 ,0.12458087 , 0.00001594 ,0.12454735 , 0.00001978 ,
0.40 , 0.12254156 , 0.00001971 ,0.12761966 , 0.00001491 ,0.12764858 , 0.00001661 ,0.12763105 , 0.00002016 ,0.12765584 , 0.00001695 ,0.12252994 , 0.00001478 ,0.12254336 , 0.00002170 ,0.12252457 , 0.00001718 ,0.12839949 , 0.00001685 ,0.12852551 , 0.00001740 ,0.12429169 , 0.00002341 ,0.12422256 , 0.00002065 ,
0.50 , 0.12117613 , 0.00001723 ,0.12923405 , 0.00001824 ,0.12926919 , 0.00002152 ,0.12927128 , 0.00001582 ,0.12927649 , 0.00001429 ,0.12115742 , 0.00001691 ,0.12114810 , 0.00001434 ,0.12115510 , 0.00001480 ,0.13038052 , 0.00001750 ,0.13069633 , 0.00001574 ,0.12393965 , 0.00001960 ,0.12381392 , 0.00002116 ,
0.60 , 0.11950744 , 0.00001676 ,0.13132296 , 0.00002514 ,0.13132098 , 0.00001599 ,0.13133290 , 0.00001551 ,0.13134442 , 0.00001798 ,0.11948202 , 0.00001505 ,0.11949137 , 0.00001599 ,0.11950238 , 0.00001513 ,0.13292754 , 0.00001989 ,0.13354167 , 0.00001610 ,0.12372743 , 0.00001722 ,0.12335801 , 0.00001323 ,
0.70 , 0.11759076 , 0.00001729 ,0.13397016 , 0.00002209 ,0.13397339 , 0.00001944 ,0.13403954 , 0.00002026 ,0.13401354 , 0.00002146 ,0.11760752 , 0.00001501 ,0.11757937 , 0.00001483 ,0.11757063 , 0.00001345 ,0.13600812 , 0.00001732 ,0.13717162 , 0.00001354 ,0.12355986 , 0.00002045 ,0.12286958 , 0.00001577 ,
0.80 , 0.11546942 , 0.00002067 ,0.13739122 , 0.00002041 ,0.13738790 , 0.00001845 ,0.13740250 , 0.00001715 ,0.13742255 , 0.00001629 ,0.11546767 , 0.00001339 ,0.11538713 , 0.00001685 ,0.11542060 , 0.00001182 ,0.13973623 , 0.00002022 ,0.14177674 , 0.00002238 ,0.12358124 , 0.00001778 ,0.12238626 , 0.00002206 ,
0.90 , 0.11306105 , 0.00001405 ,0.14173367 , 0.00002095 ,0.14176373 , 0.00001600 ,0.14173671 , 0.00001901 ,0.14175163 , 0.00002744 ,0.11304783 , 0.00001543 ,0.11305278 , 0.00001961 ,0.11305344 , 0.00000978 ,0.14419678 , 0.00001893 ,0.14756105 , 0.00002143 ,0.12393835 , 0.00001827 ,0.12202729 , 0.00001922 ,
1.00 , 0.11048403 , 0.00001552 ,0.14734765 , 0.00002761 ,0.14729999 , 0.00002612 ,0.14731303 , 0.00000992 ,0.14732728 , 0.00002048 ,0.11046026 , 0.00001519 ,0.11050372 , 0.00001492 ,0.11047866 , 0.00001422 ,0.14952958 , 0.00002348 ,0.15478556 , 0.00002785 ,0.12475978 , 0.00001544 ,0.12178933 , 0.00001663 ,
1.20 , 0.10492880 , 0.00002061 ,0.16396140 , 0.00002495 ,0.16397011 , 0.00002281 ,0.16397989 , 0.00001512 ,0.16399254 , 0.00002560 ,0.10494286 , 0.00001416 ,0.10494747 , 0.00001971 ,0.10494850 , 0.00001368 ,0.16354627 , 0.00001932 ,0.17528050 , 0.00002468 ,0.12865251 , 0.00001773 ,0.12197459 , 0.00002136 ,
1.50 , 0.09648853 , 0.00001612 ,0.22050456 , 0.00003263 ,0.22054529 , 0.00004471 ,0.22049116 , 0.00002226 ,0.22048046 , 0.00003826 ,0.09648973 , 0.00001428 ,0.09649787 , 0.00001566 ,0.09647147 , 0.00001098 ,0.19846975 , 0.00002177 ,0.23153547 , 0.00002797 ,0.14556664 , 0.00002425 ,0.12621578 , 0.00002400 ,
1.80 , 0.08996411 , 0.00001240 ,0.47352550 , 0.00012887 ,0.47359410 , 0.00009164 ,0.47363093 , 0.00011569 ,0.47366719 , 0.00011285 ,0.08997443 , 0.00001594 ,0.08996340 , 0.00001651 ,0.08995258 , 0.00001564 ,0.27252629 , 0.00005115 ,0.35955741 , 0.00007548 ,0.19687746 , 0.00003546 ,0.14283262 , 0.00002832 ,
