  0.1,    1073,      9.95982286
  0.2,     618,      5.06335176
  0.4,     314,      2.61542381
  0.6,     269,      1.85310794
  0.8,     182,      1.46988018
  1.0,     331,      1.28795293
  1.2,     355,      1.16563851
  1.4,     245,      1.10010814
  1.6,     151,      1.04387014
  1.8,     107,      1.03064542
  2.0,     158,      1.02667162
  4.0,     303,      1.27412252
   10,     779,      2.65595690
   20,    1043,      5.08315759
   40,    1808,      9.67735005
   50,    2186,     12.05622744
  100,    3839,     23.41919495
  0.1,    1073,      9.95982286
  0.2,     618,      5.06335176
  0.4,     314,      2.61542381
  0.6,     269,      1.85310794
  0.8,     182,      1.46988018
  1.0,     331,      1.28795293
  1.2,     355,      1.16563851
  1.4,     245,      1.10010814
  1.6,     151,      1.04387014
  1.8,     107,      1.03064542
  2.0,     158,      1.02667162
  4.0,     303,      1.27412252
   10,     779,      2.65595690
   20,    1043,      5.08315759
   40,    1808,      9.67735005
   50,    2186,     12.05622744
  100,    3839,     23.41919495
  0.1,    1073,      9.95982286
  0.2,     618,      5.06335176
  0.4,     314,      2.61542381
  0.6,     269,      1.85310794
  0.8,     182,      1.46988018
  1.0,     331,      1.28795293
  1.2,     355,      1.16563851
  1.4,     245,      1.10010814
  1.6,     151,      1.04387014
  1.8,     107,      1.03064542
  2.0,     158,      1.02667162
  4.0,     303,      1.27412252
   10,     779,      2.65595690
   20,    1043,      5.08315759
   40,    1808,      9.67735005
   50,    2186,     12.05622744
  100,    3839,     23.41919495
  0.1,    1073,      9.95982286
  0.2,     618,      5.06335176
  0.4,     314,      2.61542381
  0.6,     269,      1.85310794
  0.8,     182,      1.46988018
  1.0,     331,      1.28795293
  1.2,     355,      1.16563851
  1.4,     245,      1.10010814
  1.6,     151,      1.04387014
  1.8,     107,      1.03064542
  2.0,     158,      1.02667162
  4.0,     303,      1.27412252
   10,     779,      2.65595690
   20,    1043,      5.08315759
   40,    1808,      9.67735005
   50,    2186,     12.05622744
  100,    3839,     23.41919495
  0.1,    1073,      9.95982286
  0.2,     618,      5.06335176
  0.4,     314,      2.61542381
  0.6,     269,      1.85310794
  0.8,     182,      1.46988018
  1.0,     331,      1.28795293
  1.2,     355,      1.16563851
  1.4,     245,      1.10010814
  1.6,     151,      1.04387014
  1.8,     107,      1.03064542
  2.0,     158,      1.02667162
  4.0,     303,      1.27412252
   10,     779,      2.65595690
   20,    1043,      5.08315759
   40,    1808,      9.67735005
   50,    2186,     12.05622744
  100,    3839,     23.41919495
