  0.1,   14285,    542.00443138
  0.2,    9683,    301.64363224
  0.4,    7032,    167.28569038
  0.6,    4448,    104.49842845
  0.8,    4193,     81.85694609
  1.0,    3360,     65.79108822
  1.2,    2762,     54.44235938
  1.4,    2429,     46.83666102
  1.6,    2150,     40.59515362
  1.8,    2051,     36.88117553
  2.0,    2024,     33.38095201
  4.0,    1303,     17.08877283
   10,     598,      7.27733635
   20,     402,      4.44903297
   40,     313,      3.56275273
   50,     325,      3.43119459
  100,     253,      3.37564606
  200,     394,      3.44763778
  300,     312,      3.39791803
  100,     253,      3.37564606
10000,     340,      3.43250705
  0.1,   35199,    628.42140674
  0.2,   21421,    330.54565719
  0.4,   13898,    176.32377146
  0.6,    9196,    109.46123984
  0.8,    7333,     84.44661856
  1.0,    4222,     66.46746502
  1.2,    3797,     54.89015950
  1.4,    7102,     48.16218654
  1.6,    5976,     41.81638838
  1.8,    2794,     37.12315183
  2.0,    4632,     34.32863295
  4.0,    1501,     17.13415249
   10,    2674,      7.15744803
   20,     778,      4.48794805
   40,     832,      3.55008498
   50,    1108,      3.39915316
  100,    4012,      3.37910844
  200,    2631,      3.33870168
  300,    3089,      3.39843059
  100,    4012,      3.37910844
10000,    1032,      3.39507296
