  0.1,     495,      5.02230115
  0.2,     308,      2.63803734
  0.4,     158,      1.49172239
  0.6,     147,      1.18016134
  0.8,     172,      1.08246314
  1.0,      89,      1.04771801
  1.2,     101,      1.06338270
  1.4,      92,      1.10761825
  1.6,      54,      1.16260323
  1.8,      58,      1.22572586
  2.0,      81,      1.30097578
  4.0,     161,      2.18632889
   10,     674,      5.18545591
   20,     578,      9.95488990
   40,    1105,     19.80722989
   50,    1270,     25.30809657
  100,    2104,     48.24408946
