  0.1,  228934,      4.86116462,      0.54719326
  0.2,   64113,      2.31912138,      0.24323830
  0.4,   64357,      1.19723633,      0.09677789
  0.6,   40263,      1.18044347,      0.09322748
  0.8,   15273,      1.06299996,      0.04799058
  1.0,  107742,      1.06652638,      0.10886685
  1.2,   26063,      1.00306250,      0.03723456
  1.4,    2710,      1.05651398,      0.01858533
  1.6,    9057,      1.12652528,      0.04066075
  1.8,   13583,      1.14372274,      0.03526546
  2.0,    9022,      1.27077578,      0.03922614
  4.0,   13440,      2.09731387,      0.06963190
   10,    3770,      4.92565914,      0.11979061
   20,    1439,      9.77543089,      0.09690982
   40,    4492,     20.47971697,      0.54180225
   50,    4622,     25.89366424,      0.66853178
  100,    4533,     48.12799519,      0.94767734
  200,   10639,    100.97454453,      4.28335315
  300,   14891,    142.86686503,      5.17927390
 1000,   32220,    416.17244617,     20.16662889
10000,  264341,   3037.33649241,    498.22025826
