  0.1,     606,      4.83418442
  0.2,     357,      2.53123608
  0.4,     232,      1.44839760
  0.6,     180,      1.15459725
  0.8,     183,      1.04694775
  1.0,     149,      1.02033139
  1.2,     137,      1.03995420
  1.4,     294,      1.09510761
  1.6,      84,      1.13660825
  1.8,      97,      1.19993519
  2.0,     106,      1.26821083
  4.0,     278,      2.12585295
   10,     577,      5.00102509
   20,     957,      9.84364926
   40,    1795,     19.42731604
   50,    2029,     23.94409029
  100,    3884,     49.48294040
  0.1,     606,      4.83418442
  0.2,     357,      2.53123608
  0.4,     232,      1.44839760
  0.6,     180,      1.15459725
  0.8,     183,      1.04694775
  1.0,     149,      1.02033139
  1.2,     137,      1.03995420
  1.4,     294,      1.09510761
  1.6,      84,      1.13660825
  1.8,      97,      1.19993519
  2.0,     106,      1.26821083
  4.0,     278,      2.12585295
   10,     577,      5.00102509
   20,     957,      9.84364926
   40,    1795,     19.42731604
   50,    2029,     23.94409029
  100,    3884,     49.48294040
  0.1,     606,      4.83418442
  0.2,     357,      2.53123608
  0.4,     232,      1.44839760
  0.6,     180,      1.15459725
  0.8,     183,      1.04694775
  1.0,     149,      1.02033139
  1.2,     137,      1.03995420
  1.4,     294,      1.09510761
  1.6,      84,      1.13660825
  1.8,      97,      1.19993519
  2.0,     106,      1.26821083
  4.0,     278,      2.12585295
   10,     577,      5.00102509
   20,     957,      9.84364926
   40,    1795,     19.42731604
   50,    2029,     23.94409029
  100,    3884,     49.48294040
  0.1,     606,      4.83418442
  0.2,     357,      2.53123608
  0.4,     232,      1.44839760
  0.6,     180,      1.15459725
  0.8,     183,      1.04694775
  1.0,     149,      1.02033139
  1.2,     137,      1.03995420
  1.4,     294,      1.09510761
  1.6,      84,      1.13660825
  1.8,      97,      1.19993519
  2.0,     106,      1.26821083
  4.0,     278,      2.12585295
   10,     577,      5.00102509
   20,     957,      9.84364926
   40,    1795,     19.42731604
   50,    2029,     23.94409029
  100,    3884,     49.48294040
  0.1,     606,      4.83418442
  0.2,     357,      2.53123608
  0.4,     232,      1.44839760
  0.6,     180,      1.15459725
  0.8,     183,      1.04694775
  1.0,     149,      1.02033139
  1.2,     137,      1.03995420
  1.4,     294,      1.09510761
  1.6,      84,      1.13660825
  1.8,      97,      1.19993519
  2.0,     106,      1.26821083
  4.0,     278,      2.12585295
   10,     577,      5.00102509
   20,     957,      9.84364926
   40,    1795,     19.42731604
   50,    2029,     23.94409029
  100,    3884,     49.48294040
