  0.1,     782,      2.50675012
  0.2,     464,      1.29271523
  0.4,     325,      0.71433925
  0.6,     193,      0.54159655
  0.8,     180,      0.47687625
  1.0,     164,      0.44165358
  1.2,     347,      0.43546430
  1.4,     110,      0.43844625
  1.6,     114,      0.44988085
  1.8,     111,      0.46789352
  2.0,     117,      0.48988982
  4.0,     111,      0.76168765
   10,     303,      1.70929989
   20,     470,      3.12711522
   40,     734,      5.16713296
   50,     699,      5.66985635
  100,    1024,      6.62800075
  200,    1016,      6.76995023
  300,    1097,      6.80429263
  100,    1024,      6.62800075
10000,     815,      6.70015074
  0.1,    1632,      2.51792345
  0.2,    8877,      1.25515447
  0.4,  141288,      0.75072242
  0.6,   15213,      0.55463408
  0.8,  196046,      0.37765333
  1.0,   59706,      0.42320202
  1.2,  230247,      0.44498499
  1.4,   32658,      0.39694140
  1.6,   45960,      0.39748914
  1.8,   20000,      0.48108282
  2.0,   49732,      0.52732568
  4.0,   18012,      0.76832718
   10,    1466,      1.70690982
   20,     514,      3.12848415
   40,    1712,      5.25855673
   50,     766,      5.67354199
  100,    1599,      6.69499602
  200,    1120,      6.77789254
  300,    2288,      6.87588949
  100,    1599,      6.69499602
10000,     889,      6.70454642
