  0.1,     275,     10.19625108,      0.03805569
  0.2,     257,      5.23276665,      0.02687126
  0.4,      72,      2.74521666,      0.00523968
  0.6,      53,      1.96205711,      0.00369559
  0.8,      44,      1.59545657,      0.00277866
  1.0,      38,      1.39191069,      0.00168400
  1.2,      35,      1.27473444,      0.00149331
  1.4,      37,      1.20341914,      0.00169574
  1.6,      31,      1.16057827,      0.00125331
  1.8,      33,      1.13902059,      0.00134582
  2.0,      35,      1.12906149,      0.00193384
  4.0,      53,      1.28647631,      0.00261340
   10,      76,      1.75630031,      0.00458790
   20,      90,      1.87887884,      0.00486419
   40,      85,      1.89272460,      0.00636036
   50,      82,      1.89455878,      0.00516596
  100,      87,      1.88935089,      0.00537894
  200,      93,      1.89545914,      0.00694292
  300,      81,      1.86457110,      0.00706879
 1000,      86,      1.88388257,      0.00667598
10000,      85,      1.88540245,      0.00511914
