  0.1,    2672,      2.56185929
  0.2,   21910,      1.20038917
  0.4,    6232,      0.68832865
  0.6,   60433,      0.55927162
  0.8,    6631,      0.47673185
  1.0,  281067,      0.39965586
  1.2,   22000,      0.41142969
  1.4,  215781,      0.40006834
  1.6,  301585,      0.51466071
  1.8,   35660,      0.43508330
  2.0,   70960,      0.47009534
  4.0,    5632,      0.76563071
   10,    3337,      1.77362177
   20,    4971,      3.45028621
   40,    1080,      6.74972741
   50,    1337,      8.36456874
  100,    2923,     16.91501353
