  0.1,    1460,     10.13210592,      0.10676261
  0.2,     782,      5.12368575,      0.04758207
  0.4,     491,      2.63833723,      0.01451963
  0.6,     203,      1.83047653,      0.00526495
  0.8,     230,      1.48230928,      0.00739618
  1.0,     144,      1.26330194,      0.00382476
  1.2,     187,      1.16587895,      0.00490547
  1.4,     111,      1.08793174,      0.00324575
  1.6,     102,      1.05048848,      0.00294096
  1.8,     248,      1.04197638,      0.00528279
  2.0,     343,      1.03649311,      0.00466460
  4.0,     373,      1.27298269,      0.00981477
   10,     688,      2.58301818,      0.02276543
   20,    1112,      4.51431370,      0.06413936
   40,    1743,      7.65424735,      0.11893755
   50,    1743,      8.17256112,      0.13777086
  100,    2150,      9.45500934,      0.23137002
  200,    2877,     10.11170883,      0.16540171
  300,    2108,     10.06153224,      0.17688811
 1000,    2844,      9.80635489,      0.27049433
10000,    2030,     10.05110552,      0.25918985
