  0.1,     679,      5.14675431,      0.05219435
  0.2,     276,      2.62639667,      0.01581595
  0.4,     154,      1.50491938,      0.00639958
  0.6,     119,      1.17931676,      0.00318608
  0.8,      90,      1.07194666,      0.00279603
  1.0,      69,      1.04548618,      0.00204899
  1.2,      66,      1.06415704,      0.00243225
  1.4,      66,      1.10564711,      0.00165540
  1.6,      50,      1.15684007,      0.00175354
  1.8,      57,      1.22231537,      0.00255770
  2.0,      63,      1.29279479,      0.00219247
  4.0,     139,      2.13500735,      0.00903846
   10,     380,      4.69223462,      0.03180485
   20,     524,      7.63873686,      0.06509967
   40,     700,      9.55282557,      0.08083149
   50,     974,     10.01270702,      0.09779161
  100,    1118,     10.17988402,      0.14957790
  200,     704,     10.04696770,      0.10102705
  300,     587,      9.94782076,      0.06976549
 1000,     722,      9.95414237,      0.11313847
10000,     550,      9.85690815,      0.07211621
