0.05,0.01,12000,971.76147310,971.60487411,1938.36049556
0.05,0.02,6000,498.63334133,498.82586574,996.30941539
0.05,0.05,3000,199.27352738,199.50673887,398.42490931
0.05,0.1,2000,100.89237077,101.84506790,201.87917488
0.05,0.2,1000,49.96366650,52.07349516,100.50876113
0.05,0.4,500,25.74300145,29.94511527,53.22575881
0.05,0.6,200,17.05843251,23.07212920,36.63582724
0.05,0.8,200,13.11927613,21.16994409,29.72211011
0.05,1.0,200,10.48601121,20.41817689,25.38965682
0.05,1.2,200,8.83342117,20.78594859,23.13601466
0.05,1.4,100,7.65624741,21.60592008,21.72840266
0.05,1.6,200,6.76173711,22.76700062,21.07538375
0.05,1.8,200,6.04366805,24.05992902,20.55529586
0.05,2.0,100,5.50749760,25.37706544,20.39455401
0.05,4.0,300,3.02874473,42.55987187,25.29008876
0.05,10,1000,1.57965967,98.34557670,50.60838441
0.05,20,2000,1.13834158,186.60774577,95.04588838
0.05,40,3000,1.01822906,292.01508293,146.40798835
0.05,50,3000,1.01107519,338.56604903,169.94185409
0.05,100,2000,0.98376738,392.41776469,197.33298644
0.05,200,2500,0.99771440,391.28980624,195.00226547
0.05,300,3000,0.99321618,388.82733455,191.47425088
0.05,1000,2000,1.01805986,404.62257709,203.87050748
0.05,10000,4000,1.00593669,415.64791645,210.42976231
