  0.1,     854,      7.46986796,      0.08556784
  0.2,     647,      3.79202355,      0.02883729
  0.4,     358,      1.92577369,      0.00947572
  0.6,     255,      1.31520278,      0.00501629
  0.8,     158,      1.00305046,      0.00331534
  1.0,     140,      0.83312620,      0.00286770
  1.2,     102,      0.71676320,      0.00156869
  1.4,      94,      0.64029634,      0.00225747
  1.6,      98,      0.58439757,      0.00148223
  1.8,      78,      0.54141512,      0.00105899
  2.0,      85,      0.51105026,      0.00128371
  4.0,     130,      0.43626724,      0.00120817
   10,     408,      0.65643973,      0.00356110
   20,     547,      1.10708835,      0.00736321
   40,     857,      1.74218075,      0.01613308
   50,    1092,      1.97325402,      0.02185538
  100,    1128,      2.24965290,      0.03103646
  200,    1098,      2.29206169,      0.02130583
  300,    1546,      2.27334297,      0.03742034
 1000,     915,      2.26124916,      0.01809673
10000,    1661,      2.33104055,      0.03611992
