  0.1,     503,      7.54256600
  0.2,     317,      3.81816120
  0.4,     166,      1.94552652
  0.6,     146,      1.33824959
  0.8,     141,      1.03478584
  1.0,      71,      0.85472537
  1.2,     119,      0.74465822
  1.4,      63,      0.66569884
  1.6,      78,      0.60821977
  1.8,      81,      0.56859472
  2.0,      53,      0.53632737
  4.0,     199,      0.46210578
   10,     152,      0.65136590
   20,     203,      0.94880798
   40,     296,      1.16851210
   50,     303,      1.19447264
  100,     284,      1.19982386
  200,     389,      1.20437600
  300,     346,      1.20607800
  100,     284,      1.19982386
10000,     307,      1.21130188
  0.1,     917,      7.51326023
  0.2,    1102,      3.88519390
  0.4,    2493,      1.95249973
  0.6,   46046,      1.35471822
  0.8,   89024,      1.00879342
  300,   32521,      1.24655522
