0.1,4.0,4000,1.82515473,525.96284140,264.17878090
0.1,10,1500,1.15219085,216.13314074,108.51888698
0.1,20,1000,1.01644763,131.43650773,66.10956100
0.1,40,2000,0.99450080,105.72279381,53.60922174
0.1,50,1000,0.99734831,103.36841469,52.47362851
0.1,100,1000,1.00615797,99.89030072,50.23841003
0.1,200,1000,0.98562397,100.00436149,50.72354691
0.1,300,500,1.00125683,99.69136466,50.47000344
0.1,1000,750,0.99744395,102.08007786,51.89215735
0.1,10000,1000,0.99282482,99.58457777,50.53671036
0.1,0.1,140000,32.73860741,17237.35319042,8269.28715432
0.1,0.2,50000,23.47866833,9677.96359487,5007.83750376
0.1,0.4,20000,12.95676095,4699.40167913,2405.51634394
0.1,0.6,15000,8.84155485,3234.27701054,1629.29748108
0.1,0.8,15000,6.75681938,2488.83804555,1221.55132901
0.1,1.0,10000,5.59721232,1920.14773617,959.92727318
0.1,1.2,7000,4.73563986,1615.14639817,809.80030465
0.1,1.4,7500,4.00340439,1373.20376012,685.82930343
0.1,1.6,6000,3.47621334,1209.60471687,599.91793353
0.1,1.8,10000,3.24114615,1127.18620031,570.92948945
0.1,2.0,6000,3.05597496,993.40279377,501.39821820
