dt,middle,middle-error,end,end-error,beginning,beginning-error,side,side-error,PV-middle,PV-middle-error,PV-end,PV-end-error,PV-beginning,PV-beginning-error,PV-side,PV-side-error,middle-pT,middle-pT-error,side-pT,side-pT-error,middle-xT,middle-xT-error,side-xT,side-xT-error,dt,exact
0.05 , 0.70706444 , 0.00010894 ,0.70740544 , 0.00010718 ,0.70751697 , 0.00008746 ,0.70760686 , 0.00014634 ,0.70749628 , 0.00011503 ,0.70684007 , 0.00013060 ,0.70673550 , 0.00010964 ,0.70652217 , 0.00016651 ,0.70734110 , 0.00012968 ,0.70756469 , 0.00013857 ,0.70706576 , 0.00013946 ,0.70699654 , 0.00014516 ,
0.10 , 0.70708332 , 0.00010323 ,0.70899552 , 0.00014577 ,0.70874572 , 0.00011558 ,0.70891361 , 0.00016310 ,0.70718691 , 0.00012151 ,0.70528865 , 0.00010621 ,0.70532640 , 0.00010989 ,0.70540596 , 0.00012929 ,0.70771277 , 0.00012326 ,0.70950968 , 0.00018559 ,0.70760255 , 0.00011148 ,0.70616176 , 0.00014171 ,
0.20 , 0.70705574 , 0.00013257 ,0.71419451 , 0.00011798 ,0.71417254 , 0.00007784 ,0.71443116 , 0.00016404 ,0.70706982 , 0.00014575 ,0.70000171 , 0.00017609 ,0.70009129 , 0.00011219 ,0.70016973 , 0.00014054 ,0.70943215 , 0.00012950 ,0.71669326 , 0.00011927 ,0.70958086 , 0.00014206 ,0.70262241 , 0.00008821 ,
0.30 , 0.70700424 , 0.00012537 ,0.72341688 , 0.00014595 ,0.72308804 , 0.00013610 ,0.72328313 , 0.00019089 ,0.70717774 , 0.00010215 ,0.69118241 , 0.00012701 ,0.69102262 , 0.00012548 ,0.69143735 , 0.00010892 ,0.71248016 , 0.00011423 ,0.72850048 , 0.00011789 ,0.71257291 , 0.00013812 ,0.69666455 , 0.00011618 ,
0.40 , 0.70722745 , 0.00010656 ,0.73647145 , 0.00013770 ,0.73661447 , 0.00012321 ,0.73659772 , 0.00013917 ,0.70694631 , 0.00011709 ,0.67880638 , 0.00011378 ,0.67876090 , 0.00009360 ,0.67898528 , 0.00011579 ,0.71634954 , 0.00011166 ,0.74580827 , 0.00014329 ,0.71679293 , 0.00014674 ,0.68822854 , 0.00013645 ,
0.50 , 0.70698320 , 0.00011561 ,0.75426042 , 0.00010204 ,0.75443019 , 0.00010937 ,0.75421674 , 0.00011744 ,0.70703086 , 0.00012726 ,0.66293212 , 0.00010471 ,0.66284527 , 0.00007673 ,0.66287782 , 0.00013119 ,0.72176202 , 0.00011289 ,0.76901985 , 0.00009666 ,0.72286559 , 0.00011037 ,0.67785050 , 0.00011605 ,
0.60 , 0.70719155 , 0.00012824 ,0.77714703 , 0.00012228 ,0.77694924 , 0.00008707 ,0.77725593 , 0.00011219 ,0.70701912 , 0.00011480 ,0.64343663 , 0.00008913 ,0.64345174 , 0.00013191 ,0.64342138 , 0.00009386 ,0.72830142 , 0.00013613 ,0.79801734 , 0.00011264 ,0.73007366 , 0.00010487 ,0.66513498 , 0.00016570 ,
0.70 , 0.70718900 , 0.00012921 ,0.80588748 , 0.00015603 ,0.80594197 , 0.00011658 ,0.80577086 , 0.00010262 ,0.70700828 , 0.00013614 ,0.62045594 , 0.00008079 ,0.62046200 , 0.00009450 ,0.62052393 , 0.00012937 ,0.73567063 , 0.00014879 ,0.83393105 , 0.00018015 ,0.73942942 , 0.00011280 ,0.65025052 , 0.00013300 ,
0.80 , 0.70686795 , 0.00011352 ,0.84170468 , 0.00012826 ,0.84193371 , 0.00012522 ,0.84167360 , 0.00011594 ,0.70700491 , 0.00011592 ,0.59411936 , 0.00010574 ,0.59408062 , 0.00008259 ,0.59400174 , 0.00008383 ,0.74465500 , 0.00012683 ,0.87778492 , 0.00015208 ,0.75127357 , 0.00016816 ,0.63282042 , 0.00008218 ,
0.90 , 0.70697526 , 0.00009790 ,0.88635904 , 0.00010689 ,0.88646038 , 0.00012721 ,0.88657901 , 0.00012580 ,0.70726204 , 0.00013796 ,0.56404224 , 0.00008287 ,0.56376358 , 0.00012845 ,0.56384151 , 0.00009285 ,0.75392410 , 0.00012531 ,0.93071469 , 0.00014597 ,0.76523249 , 0.00012927 ,0.61392719 , 0.00013267 ,
1.00 , 0.70706883 , 0.00009165 ,0.94287378 , 0.00013123 ,0.94268901 , 0.00018016 ,0.94290457 , 0.00012018 ,0.70705228 , 0.00012156 ,0.53051195 , 0.00008996 ,0.53027148 , 0.00006748 ,0.53047910 , 0.00009340 ,0.76513954 , 0.00009961 ,0.99479885 , 0.00017227 ,0.78238042 , 0.00015069 ,0.59315005 , 0.00009738 ,
1.20 , 0.70705401 , 0.00010501 ,1.10475155 , 0.00019309 ,1.10477840 , 0.00021446 ,1.10456802 , 0.00015216 ,0.70714307 , 0.00013420 ,0.45269955 , 0.00007004 ,0.45246290 , 0.00009874 ,0.45257401 , 0.00007276 ,0.79006293 , 0.00012251 ,1.16550593 , 0.00022183 ,0.82921095 , 0.00015210 ,0.54611838 , 0.00008225 ,
1.50 , 0.70695583 , 0.00012109 ,1.61652645 , 0.00023968 ,1.61615313 , 0.00028407 ,1.61615555 , 0.00018403 ,0.70711243 , 0.00015145 ,0.30936971 , 0.00005330 ,0.30936292 , 0.00004259 ,0.30945135 , 0.00004599 ,0.83477813 , 0.00015417 ,1.59427961 , 0.00022914 ,0.95133375 , 0.00014878 ,0.46978039 , 0.00005207 ,
1.80 , 0.70686661 , 0.00007938 ,3.72171376 , 0.00071394 ,3.72162939 , 0.00088813 ,3.71944566 , 0.00080550 ,0.70696169 , 0.00015695 ,0.13431668 , 0.00003728 ,0.13435255 , 0.00002415 ,0.13433476 , 0.00002235 ,0.88822793 , 0.00017776 ,2.49992976 , 0.00052958 ,1.21722436 , 0.00019413 ,0.41018287 , 0.00006483 ,
