0.05 , 0.70665443 , 0.00007900 ,0.70713597 , 0.00009668 ,0.70719394 , 0.00007770 ,0.70719429 , 0.00006970 ,0.70772598 , 0.00008374 ,0.70710399 , 0.00007271 ,0.70708964 , 0.00006365 ,0.70709224 , 0.00006947 ,0.70755021 , 0.00008924 ,0.70706932 , 0.00006899 ,0.70677715 , 0.00009550 ,0.70737606 , 0.00005596 ,
0.10 , 0.70547065 , 0.00007574 ,0.70721121 , 0.00007902 ,0.70708014 , 0.00006775 ,0.70708633 , 0.00004923 ,0.70902503 , 0.00005433 ,0.70713721 , 0.00008772 ,0.70712559 , 0.00008739 ,0.70709854 , 0.00005517 ,0.70874004 , 0.00008230 ,0.70712421 , 0.00008452 ,0.70594060 , 0.00007239 ,0.70784082 , 0.00008768 ,
0.20 , 0.70005016 , 0.00008978 ,0.70724856 , 0.00009703 ,0.70703347 , 0.00008924 ,0.70718555 , 0.00008247 ,0.71420724 , 0.00009873 ,0.70708605 , 0.00008382 ,0.70710003 , 0.00009177 ,0.70715485 , 0.00006510 ,0.71426035 , 0.00006322 ,0.70729590 , 0.00008094 ,0.70235285 , 0.00007048 ,0.70952437 , 0.00006950 ,
0.30 , 0.69113526 , 0.00007336 ,0.70713504 , 0.00009398 ,0.70704590 , 0.00007159 ,0.70706055 , 0.00007952 ,0.72343780 , 0.00008479 ,0.70710714 , 0.00008893 ,0.70689930 , 0.00008719 ,0.70709393 , 0.00005024 ,0.72320330 , 0.00007846 ,0.70719854 , 0.00009188 ,0.69665332 , 0.00009329 ,0.71243961 , 0.00006335 ,
0.40 , 0.67884533 , 0.00005547 ,0.70701400 , 0.00007239 ,0.70721305 , 0.00011312 ,0.70710914 , 0.00007050 ,0.73653570 , 0.00006725 ,0.70715301 , 0.00009409 ,0.70703548 , 0.00007452 ,0.70710285 , 0.00005935 ,0.73610748 , 0.00006618 ,0.70732934 , 0.00008348 ,0.68878735 , 0.00008167 ,0.71675007 , 0.00009971 ,
0.50 , 0.66281036 , 0.00009001 ,0.70708270 , 0.00006943 ,0.70708093 , 0.00006961 ,0.70694336 , 0.00007280 ,0.75430973 , 0.00010398 ,0.70715403 , 0.00008833 ,0.70699782 , 0.00005570 ,0.70696821 , 0.00007954 ,0.75323135 , 0.00008450 ,0.70790240 , 0.00008056 ,0.67895929 , 0.00007635 ,0.72222282 , 0.00009754 ,
0.60 , 0.64340807 , 0.00009698 ,0.70714639 , 0.00008928 ,0.70707499 , 0.00007545 ,0.70708952 , 0.00007135 ,0.77701789 , 0.00007279 ,0.70720337 , 0.00008246 ,0.70717449 , 0.00007796 ,0.70696312 , 0.00006811 ,0.77491663 , 0.00008449 ,0.70857431 , 0.00007504 ,0.66705366 , 0.00009969 ,0.72895079 , 0.00012430 ,
0.70 , 0.62056701 , 0.00006711 ,0.70706159 , 0.00010372 ,0.70718201 , 0.00008359 ,0.70728231 , 0.00006274 ,0.80576645 , 0.00011902 ,0.70701631 , 0.00009136 ,0.70718485 , 0.00009260 ,0.70711525 , 0.00008636 ,0.80165156 , 0.00012325 ,0.70982360 , 0.00008101 ,0.65407764 , 0.00010499 ,0.73713740 , 0.00010489 ,
0.80 , 0.59392898 , 0.00008957 ,0.70716922 , 0.00011293 ,0.70726402 , 0.00009752 ,0.70713635 , 0.00011234 ,0.84178554 , 0.00012402 ,0.70721074 , 0.00010499 ,0.70717790 , 0.00008228 ,0.70716639 , 0.00008343 ,0.83396892 , 0.00009749 ,0.71202671 , 0.00008490 ,0.64004750 , 0.00008696 ,0.74666491 , 0.00011018 ,
0.90 , 0.56372524 , 0.00006784 ,0.70689631 , 0.00008755 ,0.70700824 , 0.00010767 ,0.70718556 , 0.00008413 ,0.88679721 , 0.00013480 ,0.70733546 , 0.00009397 ,0.70696858 , 0.00012622 ,0.70695300 , 0.00006511 ,0.87268561 , 0.00014518 ,0.71515512 , 0.00008078 ,0.62518933 , 0.00006742 ,0.75815445 , 0.00010086 ,
1.00 , 0.53032640 , 0.00007645 ,0.70703752 , 0.00011832 ,0.70708036 , 0.00011664 ,0.70707874 , 0.00013914 ,0.94286956 , 0.00012551 ,0.70733162 , 0.00012020 ,0.70696155 , 0.00009630 ,0.70732587 , 0.00009523 ,0.91973791 , 0.00014994 ,0.71984238 , 0.00010386 ,0.61056727 , 0.00011777 ,0.77148922 , 0.00011039 ,
1.20 , 0.45259343 , 0.00005234 ,0.70707044 , 0.00010943 ,0.70707100 , 0.00014129 ,0.70702985 , 0.00012897 ,1.10504110 , 0.00019082 ,0.70732040 , 0.00009107 ,0.70698101 , 0.00014071 ,0.70695268 , 0.00011539 ,1.04317028 , 0.00014178 ,0.73568502 , 0.00010064 ,0.58449931 , 0.00008585 ,0.80425204 , 0.00007857 ,
1.50 , 0.30924667 , 0.00006339 ,0.70724447 , 0.00011916 ,0.70704915 , 0.00012588 ,0.70708468 , 0.00012871 ,1.61615908 , 0.00029341 ,0.70712023 , 0.00011313 ,0.70709474 , 0.00009801 ,0.70718547 , 0.00013169 ,1.35039943 , 0.00024459 ,0.78951124 , 0.00012140 ,0.57672753 , 0.00011171 ,0.87938989 , 0.00011790 ,
1.80 , 0.13435819 , 0.00003054 ,0.70703760 , 0.00012781 ,0.70707782 , 0.00016078 ,0.70702186 , 0.00013606 ,3.72272594 , 0.00060047 ,0.70711433 , 0.00014165 ,0.70711235 , 0.00014360 ,0.70729552 , 0.00014154 ,1.99012272 , 0.00042818 ,0.93557677 , 0.00018482 ,0.69117862 , 0.00010542 ,1.01993416 , 0.00021550 ,
