  0.4,   86298,    606.50668863,     58.40332151
  0.8,   38371,    297.76214625,     16.29917287
  1.2,   35655,    222.07328119,     11.04789982
  1.6,   32281,    161.24877163,     11.03535602
  2.0,   19388,    125.90405444,      4.89909732
  4.0,    9118,     63.83265791,      1.99415011
   10,    4214,     26.63379990,      0.64271790
   20,    4041,     14.98583174,      0.31474265
   40,    1643,      8.96599660,      0.09675480
   50,    1474,      8.06565795,      0.09643070
  100,     990,      6.76422739,      0.08055197
  200,    1048,      6.80162357,      0.07913232
  300,     987,      6.64906482,      0.05307558
 1000,    1059,      6.76645708,      0.07001037
10000,    1210,      6.78142492,      0.07096798
