  0.1,    1007,      5.14486614
  0.2,   27499,      2.56353401
  0.4,   17704,      1.53119507
  0.6,   35585,      1.11940434
  0.8,   91576,      1.14659850
  1.0,   34388,      0.99649634
  1.2,   54779,      1.03751593
  1.4,    4963,      1.13463048
  1.6,   16835,      1.10181154
  1.8,   18282,      1.13347852
  2.0,   13483,      1.39334407
  4.0,     426,      2.20288377
   10,     545,      5.11225679
   20,     884,     10.04456415
   40,    1374,     19.80096506
   50,    1471,     25.13023455
  100,    3217,     48.84859103
