  0.1,    1004,     10.15527705
  0.2,     751,      5.13668656
  0.4,    2462,      2.75291887
  0.6,    4610,      1.88326348
  0.8,   29389,      1.51419047
  1.0,   22606,      1.25277914
  1.2,  114194,      0.96529657
  1.4,    5220,      1.14265759
  1.6,  155422,      1.12866084
  2.0,   55387,      1.19818672
  4.0,   14287,      1.31728420
   10,     460,      2.85841644
   20,    1029,      6.41978353
   40,    1371,     16.05385953
   50,    1466,     21.77094450
  100,    3221,     46.95570188
