  0.1,    1109,      2.56526690,      0.02983894
  0.2,     797,      1.31290957,      0.01095489
  0.4,     363,      0.71781696,      0.00465955
  0.6,     307,      0.54132832,      0.00271830
  0.8,     148,      0.46994139,      0.00177609
  1.0,     172,      0.43953377,      0.00128732
  1.2,     157,      0.43557325,      0.00142240
  1.4,     135,      0.43974551,      0.00113535
  1.6,     192,      0.44993562,      0.00210963
  1.8,     116,      0.46909780,      0.00122245
  2.0,     204,      0.48438853,      0.00189966
  4.0,     138,      0.75949374,      0.00202184
   10,     893,      1.66760576,      0.01447177
   20,     517,      3.13132870,      0.02259538
   40,    1062,      5.20609298,      0.04243118
   50,    1732,      5.79785669,      0.07112077
  100,    1100,      6.62698857,      0.05456121
  200,    1169,      6.73715898,      0.07138006
  300,    1053,      6.72538848,      0.06022862
 1000,    1015,      6.80972477,      0.06472270
10000,    1467,      6.88418413,      0.07886823
