  0.1,    1106,      9.86732338,      0.09741155
  0.2,     661,      5.09805768,      0.04378286
  0.4,     606,      2.64307382,      0.01247588
  0.6,     278,      1.84459196,      0.00855112
  0.8,     188,      1.47509193,      0.00589723
  1.0,     201,      1.27731236,      0.00451118
  1.2,     211,      1.16494193,      0.00438480
  1.4,     108,      1.08724953,      0.00267368
  1.6,     105,      1.04640375,      0.00278383
  1.8,     112,      1.03254378,      0.00326827
  2.0,     147,      1.02568253,      0.00245102
  4.0,     259,      1.26844415,      0.00652965
   10,     802,      2.60353436,      0.02529458
   20,    1204,      4.64953690,      0.05343261
   40,    1879,      7.67539938,      0.15129694
   50,    1802,      8.56152781,      0.16050777
  100,    2034,      9.69364657,      0.20047690
  200,    3090,     10.08603254,      0.20797254
  300,    2989,     10.01764791,      0.25145378
 1000,    1835,      9.82646588,      0.17092728
10000,    2861,      9.99268181,      0.31430376
