  0.4,   50802,    201.84615379,     15.48276121
  0.8,   29330,    108.67396007,      7.68398748
  1.2,   20447,     67.83062656,      3.85776065
  1.6,   17471,     50.71495139,      2.43952699
  2.0,   18182,     48.39869070,      1.83660453
  4.0,   10000,     23.67440985,      0.82620700
   10,    3439,      9.15612724,      0.19031213
   20,    2066,      4.81383481,      0.07380336
   40,    1530,      2.98591579,      0.05523264
   50,    1209,      2.69358616,      0.03817545
  100,    1110,      2.32861526,      0.02524030
  200,     991,      2.28442415,      0.02455112
  300,    1566,      2.35048451,      0.02357362
 1000,    1246,      2.33099593,      0.03652262
10000,    1108,      2.27204209,      0.02736180
