0.05 , 0.06217213 , 0.00029452 ,0.06304233 , 0.00041912 ,0.06251101 , 0.00036554 ,0.06255348 , 0.00000945 ,0.06226521 , 0.00036012 ,0.06247835 , 0.00042696 ,0.06235680 , 0.00040086 ,0.06240943 , 0.00001265 ,
0.10 , 0.06246685 , 0.00017671 ,0.06278526 , 0.00021062 ,0.06279156 , 0.00015180 ,0.06271901 , 0.00000886 ,0.06265633 , 0.00019109 ,0.06208914 , 0.00019071 ,0.06195298 , 0.00013679 ,0.06218160 , 0.00001383 ,
0.20 , 0.06242974 , 0.00011238 ,0.06351933 , 0.00007912 ,0.06367292 , 0.00009892 ,0.06340805 , 0.00001099 ,0.06209147 , 0.00011743 ,0.06112651 , 0.00007998 ,0.06122939 , 0.00009632 ,0.06121629 , 0.00000878 ,
0.30 , 0.06251011 , 0.00006444 ,0.06491859 , 0.00006400 ,0.06483369 , 0.00005182 ,0.06463488 , 0.00001207 ,0.06171855 , 0.00005592 ,0.05956911 , 0.00005941 ,0.05952598 , 0.00005956 ,0.05959613 , 0.00001265 ,
0.40 , 0.06244848 , 0.00003936 ,0.06703332 , 0.00005430 ,0.06713760 , 0.00005045 ,0.06649506 , 0.00001175 ,0.06101834 , 0.00004915 ,0.05725906 , 0.00004765 ,0.05727307 , 0.00002932 ,0.05742522 , 0.00000852 ,
0.50 , 0.06249901 , 0.00004174 ,0.07007234 , 0.00005432 ,0.07001811 , 0.00003977 ,0.06925000 , 0.00000947 ,0.06017104 , 0.00004300 ,0.05434151 , 0.00001966 ,0.05435486 , 0.00002411 ,0.05461154 , 0.00000939 ,
0.60 , 0.06250891 , 0.00002675 ,0.07418409 , 0.00003713 ,0.07420689 , 0.00002589 ,0.07332597 , 0.00001605 ,0.05899172 , 0.00003420 ,0.05103851 , 0.00001430 ,0.05108108 , 0.00001996 ,0.05123759 , 0.00000728 ,
0.70 , 0.06254535 , 0.00002252 ,0.07969094 , 0.00002620 ,0.07971303 , 0.00003024 ,0.07936031 , 0.00001570 ,0.05738712 , 0.00001995 ,0.04747569 , 0.00001405 ,0.04746791 , 0.00001099 ,0.04744908 , 0.00000613 ,
0.80 , 0.06263446 , 0.00001971 ,0.08695163 , 0.00003443 ,0.08694989 , 0.00003279 ,NaN , NaN ,0.05546121 , 0.00002089 ,0.04383660 , 0.00000833 ,0.04384092 , 0.00001124 ,0.04350483 , 0.00000564 ,
0.90 , 0.06288261 , 0.00002035 ,0.09613108 , 0.00003695 ,0.09613547 , 0.00003385 ,NaN , NaN ,NaN , NaN ,0.04048618 , 0.00000811 ,0.04049047 , 0.00000857 ,0.03986075 , 0.00000452 ,
1.00 , 0.06338568 , 0.00002364 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,0.03780868 , 0.00000842 ,0.03781389 , 0.00000487 ,NaN , NaN ,
1.20 , 0.06665936 , 0.00001628 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.50 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
